 

stn    time           nto002d0  tre200dx  tre200d0  hns000d0  rre150d0
DAV    19820116              0       4.5      -1.5         0       0.0
DAV    19820117              0       3.7      -2.9         0       0.0
DAV    19820118              1       1.4      -4.0         0       0.0
DAV    19820119              1       1.7      -4.3         0       0.0
DAV    19820120              1       1.0      -4.6         0       0.0
DAV    19820121              0       0.8      -5.9         0       0.0
DAV    19820122              0      -0.2      -5.7         0       0.0
DAV    19820123              0      -2.9      -5.9         3       1.7
DAV    19820124              0      -4.6      -6.5         2       0.0
DAV    19820125              0      -5.4      -8.8         0       0.0
DAV    19820126              0       0.0      -6.7         0       0.0
DAV    19820127              0      -2.8      -4.2         3       1.6
DAV    19820128              0      -2.7      -4.9         1       0.4
DAV    19820129              0      -3.4      -5.3        87      59.8
DAV    19820130              0       2.5      -0.9         3      16.3
DAV    19820131              0       0.1      -1.6         8       5.4
DAV    19820201              0      -2.1      -5.8         0       0.0
DAV    19820202              1      -1.7      -9.0         0       0.0
DAV    19820203              1      -0.8      -8.5         0       0.0
DAV    19820204              0       1.6      -5.7         0       0.0
DAV    19820205              1       1.0      -5.9         0       0.0
DAV    19820206              0       3.9      -2.6         0       0.0
DAV    19820207              0       4.8      -0.6         0       0.0
DAV    19820208              0       4.2      -1.8         3       1.0
DAV    19820209              0       0.3      -3.0         0       0.0
DAV    19820210              1       7.9      -0.7         0       0.0
DAV    19820211              0       7.0       0.1         0       0.0
DAV    19820212              0       5.5      -1.5         0       0.0
DAV    19820213              0       5.9      -1.6         0       0.0
DAV    19820214              0       2.4      -2.5         0       0.0
DAV    19820215              0       1.8      -3.0         2       0.2
DAV    19820216              0       3.0      -4.2         0       0.0
DAV    19820217              0       6.9       0.3         0       0.0
DAV    19820218              0       5.3       0.3         0       0.0
DAV    19820219              0       1.3      -0.8         1       1.7
DAV    19820220              0       0.7      -3.4         0       0.4
DAV    19820221              1      -0.9      -6.5         0       0.0
DAV    19820222              0      -5.2     -10.7         2       0.3
DAV    19820223              0      -6.3      -9.6         0       0.2
DAV    19820224              0      -6.1     -11.4         0       0.1
DAV    19820225              0      -6.5     -12.5         0       0.0
DAV    19820226              0      -7.5     -12.0         0       0.0
DAV    19820227              1      -0.4      -9.0         0       0.0
DAV    19820228              0       4.9      -2.2         0       0.0
DAV    19820301              0       6.2       0.9         1       0.8
DAV    19820302              0      -1.1      -3.2        14       6.7
DAV    19820303              0       3.6      -3.2         0       0.0
DAV    19820304              0       4.0      -2.7         7       3.8
DAV    19820305              0      -1.6      -4.3         1       0.0
DAV    19820306              0      -5.0      -8.4         0       0.0
DAV    19820307              0       2.8      -6.0         0       0.0
DAV    19820308              0       2.9      -3.1         0       0.0
DAV    19820309              0       2.8      -3.4         0       0.0
DAV    19820310              0       2.4      -3.0         6       3.4
DAV    19820311              0      -0.1      -5.0        25      12.0
DAV    19820312              0       1.3      -4.0         4       1.7
DAV    19820313              0      -3.0      -5.4         5       3.3
DAV    19820314              0      -3.8      -8.0         0       0.0
DAV    19820315              0       4.5      -4.6         0       0.0
DAV    19820316              0       4.7      -2.3         0       0.0
DAV    19820317              0       4.2      -2.0        10       8.0
DAV    19820318              0      -3.3      -4.6         8       3.8
DAV    19820319              0      -3.0      -6.1         0       0.1
DAV    19820320              0       0.9      -4.6         0       0.6
DAV    19820321              0      -0.5      -4.0         3       0.3
DAV    19820322              0      -1.4      -3.4         3       0.8
DAV    19820323              0      -2.0      -4.4         2       0.8
DAV    19820324              1       1.5      -4.7         0       0.0
DAV    19820325              0       5.7      -2.5         0       0.0
DAV    19820326              1       8.0       0.3         0       0.0
DAV    19820327              0       9.4       2.4         0       0.0
DAV    19820328              0       7.5       2.0         0       0.0
DAV    19820329              0       5.8       0.4         0       0.0
DAV    19820330              0       5.4       0.0         1       0.5
DAV    19820331              0       5.9       0.8         0       0.3
DAV    19820401              1       9.6       2.1         0       0.0
DAV    19820402              0       7.9       2.8         0       0.3
DAV    19820403              0       2.8       0.8         0       0.0
DAV    19820404              1       9.9       3.3         0       0.0
DAV    19820405              0      12.2       5.0         0       0.0
DAV    19820406              0      11.7       5.0         0       0.0
DAV    19820407              0       7.7       3.0         0       0.0
DAV    19820408              0      13.1       4.1         4       7.0
DAV    19820409              0       1.0      -1.9         0       0.1
DAV    19820410              0       1.2      -2.3         0       0.0
DAV    19820411              0       4.0      -1.4         2       0.4
DAV    19820412              0       1.3      -1.8         0       0.1
DAV    19820413              0      -2.3      -4.5         1       0.5
DAV    19820414              0      -0.3      -4.5         0       0.0
DAV    19820415              0       4.0      -1.0         0       0.0
DAV    19820416              0       8.5       2.3         0       0.0
DAV    19820417              0       6.4       2.3         0       0.0
DAV    19820418              0       7.1       1.1         0       0.0
DAV    19820419              1       6.2       0.4         0       0.0
DAV    19820420              0       2.2      -1.3         0       0.0
DAV    19820421              0       3.6      -0.8         0       0.0
DAV    19820422              0       3.8      -0.4         0       0.0
DAV    19820423              0       6.2       0.4         4       1.1
DAV    19820424              0       0.2      -2.3         0       0.5
DAV    19820425              0       3.9      -1.3         0       0.0
DAV    19820426              0       6.8       0.7         0       0.0
DAV    19820427              0       3.3       0.2         0       0.0
DAV    19820428              0       3.9       0.2         1       0.3
DAV    19820429              0       2.1       0.0         9       5.2
DAV    19820430              0      -1.1      -3.4         0       0.0
DAV    19820501              0       4.0      -1.4         0       2.1
DAV    19820502              0       7.3       1.8         0       0.0
DAV    19820503              0      11.1       4.8         0       0.0
DAV    19820504              0      10.8       5.8         0       0.0
DAV    19820505              0      10.6       4.0         9       9.9
DAV    19820506              0       7.6       1.8        18      12.0
DAV    19820507              0       3.4      -0.9         0       0.0
DAV    19820508              0       5.6       0.7         6       8.1
DAV    19820509              0       6.2       2.1         0       3.6
DAV    19820510              0       7.8       2.3         0       0.0
DAV    19820511              1       9.9       3.6         0       0.0
DAV    19820512              0      13.5       5.9         0       0.0
DAV    19820513              1      12.8       5.9         0       0.0
DAV    19820514              1      14.6       7.2         0       0.0
DAV    19820515              1      16.1       8.6         0       0.0
DAV    19820516              0      16.2       9.4         0       0.0
DAV    19820517              0      14.2       8.7         0       0.0
DAV    19820518              0      15.7       8.6         0       1.7
DAV    19820519              0      14.8       9.1         0       0.0
DAV    19820520              0      13.6       8.9         0       4.7
DAV    19820521              0      10.8       7.0         0       0.2
DAV    19820522              0      14.4       8.7         0       9.1
DAV    19820523              0      14.1       7.9         0       8.4
DAV    19820524              0       6.3       3.0         0       1.2
DAV    19820525              1      13.7       6.4         0       0.0
DAV    19820526              1      17.5      10.2         0       0.0
DAV    19820527              0      17.4      11.1         0       0.0
DAV    19820528              0      14.2       9.5         0       1.6
DAV    19820529              0      14.3       9.1         0       0.0
DAV    19820530              1      18.6      11.5         0       0.0
DAV    19820531              0      18.4      12.1         0       0.0
DAV    19820601              1      19.8      12.7         0       0.0
DAV    19820602              0      21.1      13.4         0       0.0
DAV    19820603              1      21.7      14.0         0       0.0
DAV    19820604              0      21.9      13.5         0       0.0
DAV    19820605              0      20.7      13.6         0       0.0
DAV    19820606              0      16.9      12.1         0       1.2
DAV    19820607              0      17.0      11.5         0       0.7
DAV    19820608              0      19.3      11.9         0       0.4
DAV    19820609              0      17.8      12.3         0       0.0
DAV    19820610              0      19.5      13.4         0       0.7
DAV    19820611              0      16.2       9.8         0      26.2
DAV    19820612              0       8.5       4.9         0      29.3
DAV    19820613              0       6.3       3.4         0      16.6
DAV    19820614              0       5.3       2.7         0       1.7
DAV    19820615              0       8.5       5.3         0       0.2
DAV    19820616              0      11.1       6.9         0      32.9
DAV    19820617              0      16.5       9.8         0       0.3
DAV    19820618              0      17.9       9.4         0       3.7
DAV    19820619              0      12.9       8.6         0       0.0
DAV    19820620              0      16.9      11.0         0       0.0
DAV    19820621              0      15.4      10.9         0       2.7
DAV    19820622              0      20.6      14.3         0       9.7
DAV    19820623              0      10.3       8.4         0      21.9
DAV    19820624              0      17.9      10.5         0       0.0
DAV    19820625              0      20.2      14.4         0       4.3
DAV    19820626              0      15.0      10.7         0      34.0
DAV    19820627              0       9.2       6.1         0       4.0
DAV    19820628              0      13.9       8.8         0       3.5
DAV    19820629              0      13.5       9.1         0       0.6
DAV    19820630              0      14.3       8.9         0       0.0
DAV    19820701              0      16.1      10.4         0       0.0
DAV    19820702              0      21.6      15.0         0       0.0
DAV    19820703              0      22.4      15.6         0       0.5
DAV    19820704              0      14.7      10.6         0       8.4
DAV    19820705              0      20.1      12.5         0       0.0
DAV    19820706              0      20.7      14.8         0       6.2
DAV    19820707              0      18.0      13.1         0       0.0
DAV    19820708              1      21.4      14.6         0       0.0
DAV    19820709              1      23.8      16.3         0       0.0
DAV    19820710              0      22.1      16.1         0       0.0
DAV    19820711              0      22.6      16.2         0       0.0
DAV    19820712              0      22.1      15.9         0       0.0
DAV    19820713              0      22.0      16.2         0       0.0
DAV    19820714              0      23.0      15.3         0       6.2
DAV    19820715              0      23.3      15.5         0       0.2
DAV    19820716              0      25.0      15.6         0      12.5
DAV    19820717              0      17.9      12.9         0       1.4
DAV    19820718              0      19.3      12.7         0       0.6
DAV    19820719              0      18.8      12.4         0       1.4
DAV    19820720              0      19.2      14.2         0       0.7
DAV    19820721              0      19.6      14.3         0       3.6
DAV    19820722              0      16.5      12.1         0       6.8
DAV    19820723              0      15.5      12.0         0      19.6
DAV    19820724              0      12.0       9.3         0       0.6
DAV    19820725              0      11.1       9.2         0       1.3
DAV    19820726              0      10.0       8.6         0       2.6
DAV    19820727              0       9.5       7.7         0       7.9
DAV    19820728              0       8.8       6.8         0       7.2
DAV    19820729              0      18.8      11.3         0       0.0
DAV    19820730              0      22.0      14.7         0       0.8
DAV    19820731              0      13.4      10.1         0       4.1
DAV    19820801              0      19.0      12.3         0       0.0
DAV    19820802              0      20.3      14.2         0      13.4
DAV    19820803              0      15.7      11.5         0       0.0
DAV    19820804              0      14.5      11.1         0       3.4
DAV    19820805              0      17.7      12.4         0       5.2
DAV    19820806              0      13.8       9.9         0      17.2
DAV    19820807              0      12.5       9.4         0       0.9
DAV    19820808              0      12.1       9.9         0       0.8
DAV    19820809              0      13.9      11.0         0       0.0
DAV    19820810              0      16.0      11.5         0       0.0
DAV    19820811              1      20.8      13.7         0       0.0
DAV    19820812              0      22.8      15.7         0       0.0
DAV    19820813              0      23.0      13.6         0       9.7
DAV    19820814              0      17.7      12.6         0       0.0
DAV    19820815              0      23.2      14.4         0       7.4
DAV    19820816              0      19.0      12.6         0       9.4
DAV    19820817              0      13.4       9.9         0       1.2
DAV    19820818              1      19.7      11.8         0       0.0
DAV    19820819              0      17.6      12.2         0       0.0
DAV    19820820              0      11.4       8.7         0      16.6
DAV    19820821              0       7.8       4.8         0       0.2
DAV    19820822              1      12.3       6.7         0       0.0
DAV    19820823              0      16.0       9.5         0       3.0
DAV    19820824              0      14.5       7.8         0       3.9
DAV    19820825              0      12.6       8.2         0       0.8
DAV    19820826              0      17.8      11.7         0       0.0
DAV    19820827              0      13.4      10.9         0       9.4
DAV    19820828              0       9.5       8.1         0      27.0
DAV    19820829              0      13.9       9.0         0       0.0
DAV    19820830              1      16.0      10.2         0       0.0
DAV    19820831              0      10.5       5.1         2      45.8
DAV    19820901              0      11.0       5.0         0       0.0
DAV    19820902              0      16.9       8.8         0       0.0
DAV    19820903              1      18.2      11.1         0       0.0
DAV    19820904              1      23.9      14.3         0       0.0
DAV    19820905              0      22.1      16.0         0       0.6
DAV    19820906              0      15.6      10.0         0      26.1
DAV    19820907              0       7.5       6.3         0       1.3
DAV    19820908              0      10.6       7.8         0       0.0
DAV    19820909              0      15.2      10.0         0       0.0
DAV    19820910              0      18.8      11.9         0       0.0
DAV    19820911              0      18.6      12.5         0       0.0
DAV    19820912              1      17.7      11.5         0       0.0
DAV    19820913              1      17.0      11.0         0       0.0
DAV    19820914              1      19.7      12.1         0       0.0
DAV    19820915              1      19.6      12.5         0       0.0
DAV    19820916              0      19.6      12.4         0       0.0
DAV    19820917              0      18.4      12.3         0       0.0
DAV    19820918              0      17.0      11.7         0       0.0
DAV    19820919              0      18.6      11.4         0       0.0
DAV    19820920              0      20.5      12.6         0       0.0
DAV    19820921              0      14.9      10.7         0       0.2
DAV    19820922              0      14.6       9.9         0       0.2
DAV    19820923              0       9.4       6.0         0       7.0
DAV    19820924              0      11.3       5.9         0       0.0
DAV    19820925              0      15.7      10.5         0       0.0
DAV    19820926              0      18.1      12.3         0      16.8
DAV    19820927              0      13.8       7.6         0       0.0
DAV    19820928              0      13.6       7.1         0       0.0
DAV    19820929              1      16.4       8.3         0       0.0
DAV    19820930              0      12.9       6.9         0      17.0
DAV    19821001              0       7.8       5.0         0       0.5
DAV    19821002              0      12.2       6.4         0       0.0
DAV    19821003              0      12.2       7.1         0       0.5
DAV    19821004              0      11.1       7.3         0       0.6
DAV    19821005              0       5.9       3.7         0       1.1
DAV    19821006              0       6.4       1.2        12      17.3
DAV    19821007              0       5.9       1.0         0       0.0
DAV    19821008              0       9.0       2.3         0       0.2
DAV    19821009              0       4.4       1.5         0       0.0
DAV    19821010              0       6.1       1.8         0       0.4
DAV    19821011              0      11.2       3.5         0       2.5
DAV    19821012              0       6.6       2.8         0       0.0
DAV    19821013              0      11.8       6.3         0       9.4
DAV    19821014              0      11.5       5.7         0       0.5
DAV    19821015              0       2.9       1.2         0       0.3
DAV    19821016              0       7.7       1.1         0       0.0
DAV    19821017              0       8.0       3.0         0       0.1
DAV    19821018              0      11.6       6.0         0       0.0
DAV    19821019              0       9.4       5.8         0       1.0
DAV    19821020              1      14.7       6.1         0       0.0
DAV    19821021              1      14.6       6.1         0       0.0
DAV    19821022              0      11.6       6.2         0       0.9
DAV    19821023              0       7.9       4.8         0       4.3
DAV    19821024              0       3.8       3.0         0       0.4
DAV    19821025              0       3.9       2.3         0       0.0
DAV    19821026              0       8.6       2.0         0       0.0
DAV    19821027              0      10.8       2.6         0       0.0
DAV    19821028              1      12.4       3.8         0       0.0
DAV    19821029              1      14.0       5.4         0       0.0
DAV    19821030              1      13.2       5.3         0       0.0
DAV    19821031              1      12.7       4.9         0       0.0
DAV    19821101              0      12.7       5.0         0       0.0
DAV    19821102              0      13.3       6.5         0       0.0
DAV    19821103              1      13.8       4.6         0       0.0
DAV    19821104              0      10.0       2.2         0       0.0
DAV    19821105              0       7.9       1.2         0       0.0
DAV    19821106              0       9.8       1.6         0       0.0
DAV    19821107              0       9.3       3.6         0       0.0
DAV    19821108              0       9.9       8.4         0       0.8
DAV    19821109              0       9.6       4.5         0      18.6
DAV    19821110              0       5.4       2.4         0       0.0
DAV    19821111              0       8.3       1.7         0       0.0
DAV    19821112              0       9.7       3.5         0       0.0
DAV    19821113              0       6.6       3.1         5      10.7
DAV    19821114              0      -0.3      -3.2         0       0.0
DAV    19821115              0      -2.3      -4.7         3       1.8
DAV    19821116              0      -1.3      -5.1         6       2.5
DAV    19821117              0      -2.0      -4.9        28      13.2
DAV    19821118              0       1.0      -1.9        16      11.1
DAV    19821119              0       1.7      -0.5         0       0.0
DAV    19821120              0       0.0      -3.6         0       0.0
DAV    19821121              1       3.6      -3.3         0       0.0
DAV    19821122              1       3.5      -1.8         0       0.0
DAV    19821123              0       4.1      -1.1         0       0.0
DAV    19821124              0       6.6       1.4         0       0.0
DAV    19821125              0       7.0       1.0         0       0.0
DAV    19821126              0       7.6       3.3         0       0.0
DAV    19821127              0       7.4       4.8         0       0.0
DAV    19821128              0       1.3      -1.6         1       0.8
DAV    19821129              0      -1.5      -2.6         0       0.0
DAV    19821130              0       3.7      -1.8         0       0.0
DAV    19821201              0       5.4      -0.5         0       0.0
DAV    19821202              0       6.1       1.6         0       0.0
DAV    19821203              0       6.0       0.1         0       0.0
DAV    19821204              0       4.6      -0.9         0       0.0
DAV    19821205              0       4.2      -1.6         0       0.0
DAV    19821206              0       6.2       0.7         0       0.0
DAV    19821207              0       5.1       1.1         0       0.4
DAV    19821208              0       6.6       3.2         1       6.2
DAV    19821209              0       2.8       0.7         2       2.6
DAV    19821210              0       6.3      -0.1         6       7.7
DAV    19821211              0      -3.2      -5.5         9       5.1
DAV    19821212              0      -2.3      -6.1         4       1.9
DAV    19821213              0      -1.3      -5.3         0       0.0
DAV    19821214              0      -2.7      -5.3         0       0.0
DAV    19821215              0       0.9      -4.3         3       4.6
DAV    19821216              0       4.2       1.5         0       4.9
DAV    19821217              0       6.1       2.2        23      12.5
DAV    19821218              0      -0.8      -6.1         1       1.6
DAV    19821219              0      -7.2      -9.7         0       0.0
DAV    19821220              0       3.8      -0.9         4       2.8
DAV    19821221              0       0.4      -5.0         6       3.8
DAV    19821222              1      -6.5     -10.9         0       0.0
DAV    19821223              0      -7.0      -9.4         6       0.7
DAV    19821224              0      -8.2     -11.2         0       0.0
DAV    19821225              0      -3.0      -6.3         0       0.1
DAV    19821226              0      -3.5      -6.7         0       0.0
DAV    19821227              0       1.1      -3.5         0       0.1
DAV    19821228              0       0.1      -2.9        13       5.4
DAV    19821229              0      -4.9      -8.6         2       1.5
DAV    19821230              1      -6.4     -11.5         0       0.0
DAV    19821231              1       1.5      -4.6         0       0.0
DAV    19830101              1       0.1      -4.9         0       0.0
DAV    19830102              0       0.6      -4.1         2       1.0
DAV    19830103              0       0.9      -2.3         2       1.7
DAV    19830104              0       2.7       0.1         3       1.6
DAV    19830105              0       1.5       0.3         3      21.4
DAV    19830106              1       2.8      -0.9         0       0.0
DAV    19830107              0       2.2      -0.9         0       0.1
DAV    19830108              0      -2.7      -4.2         6       2.2
DAV    19830109              1      -4.4      -7.9         0       0.0
DAV    19830110              1      -1.6      -7.7         0       0.0
DAV    19830111              1       2.8      -3.8         0       0.0
DAV    19830112              1       2.6      -2.5         0       0.0
DAV    19830113              0       4.7      -1.6         6       1.2
DAV    19830114              0      -1.1      -5.7        31      14.2
DAV    19830115              0      -0.6      -3.7        58      43.8
DAV    19830116              0      -0.6      -1.6        26      31.2
DAV    19830117              0       1.1      -1.6         2       3.3
DAV    19830118              1       3.0      -3.1         3       0.4
DAV    19830119              0      -4.1      -7.7        21       9.2
DAV    19830120              0      -8.4      -9.8         8       3.4
DAV    19830121              0      -5.2     -10.6         0       0.1
DAV    19830122              1      -0.4      -6.3         0       0.0
DAV    19830123              1       0.1      -5.6         0       0.0
DAV    19830124              1       0.1      -5.8         0       0.0
DAV    19830125              0       2.2      -3.0         0       0.2
DAV    19830126              0       2.2       0.7         1       9.5
DAV    19830127              0       3.0       1.0         0       0.2
DAV    19830128              0       4.2      -0.3         0       0.0
DAV    19830129              0       3.9      -0.4         0       0.7
DAV    19830130              0       3.9      -1.3         7       8.7
DAV    19830131              0      -5.9      -7.3        26      13.4
DAV    19830201              0       2.8      -1.5         2       2.4
DAV    19830202              0      -4.5      -7.0         1       1.5
DAV    19830203              0      -4.9      -9.9        14       8.9
DAV    19830204              0      -7.1     -10.5         2       0.6
DAV    19830205              0      -4.0      -9.8         8       1.3
DAV    19830206              0      -4.1      -6.8         1       0.7
DAV    19830207              0      -4.9     -10.6         0       0.0
DAV    19830208              0      -6.1     -11.4         0       0.0
DAV    19830209              0      -6.2     -12.5         0       0.0
DAV    19830210              0      -6.6     -12.2         0       0.0
DAV    19830211              0      -9.1     -13.0         1       0.3
DAV    19830212              1      -4.8     -12.4         0       0.0
DAV    19830213              0       1.7      -7.0         0       0.0
DAV    19830214              0       0.9      -5.5         0       0.0
DAV    19830215              0      -1.9      -9.4         0       0.0
DAV    19830216              1      -3.4     -10.9         0       0.0
DAV    19830217              1      -2.4     -10.9         0       0.0
DAV    19830218              1       0.9      -7.3         0       0.0
DAV    19830219              1       1.5      -6.9         0       0.0
DAV    19830220              1      -0.5      -7.6         0       0.0
DAV    19830221              0      -4.3     -10.2         0       0.0
DAV    19830222              1      -1.2     -10.4         0       0.0
DAV    19830223              1       1.3      -7.0         0       0.0
DAV    19830224              1       2.8      -5.5         0       0.0
DAV    19830225              0       4.9      -2.5         7       3.8
DAV    19830226              0       3.8      -0.4         6       3.6
DAV    19830227              0       0.1      -1.4         1       1.1
DAV    19830228              0      -0.2      -2.8        11       5.4
DAV    19830301              0      -3.0      -4.9         3       1.9
DAV    19830302              0      -4.0      -6.1         0       0.3
DAV    19830303              1       1.2      -7.0         0       0.0
DAV    19830304              0       4.0      -5.1         0       0.0
DAV    19830305              0       4.0      -3.6         0       0.0
DAV    19830306              0       5.6      -2.0         0       0.0
DAV    19830307              0       5.6       0.0         0       0.0
DAV    19830308              1       8.6       0.7         0       0.0
DAV    19830309              1       8.7       1.6         0       0.0
DAV    19830310              0       7.6       1.5         0       0.0
DAV    19830311              1       6.3       1.0         0       0.0
DAV    19830312              0       5.9       0.1         0       0.0
DAV    19830313              0       8.3       1.0         0       0.0
DAV    19830314              0       6.7       2.2         0       0.0
DAV    19830315              0       6.0       3.2         0       0.0
DAV    19830316              0       2.6       0.5         0       0.0
DAV    19830317              0       2.4       0.5         0       0.0
DAV    19830318              0       4.5       1.2         1       2.5
DAV    19830319              0       5.0       1.6         1       5.4
DAV    19830320              0       6.3       1.9         0       0.0
DAV    19830321              0       8.6       2.6         0       0.0
DAV    19830322              0       1.8      -0.7         7       2.2
DAV    19830323              0       4.1      -1.1         0       0.0
DAV    19830324              0       6.6       3.4         3       1.5
DAV    19830325              0       1.6      -3.0         3       3.6
DAV    19830326              0      -4.9      -7.2        16       9.1
DAV    19830327              0      -0.2      -5.2         0       0.0
DAV    19830328              0       1.4      -2.7         4       3.6
DAV    19830329              0      -2.5      -4.0         2       1.8
DAV    19830330              0       4.6      -2.2         0       0.0
DAV    19830331              0       5.3      -0.2         0       0.0
DAV    19830401              0       4.4       0.0         0       0.3
DAV    19830402              0       1.4      -1.4         4       2.8
DAV    19830403              0       1.1      -2.3        22      10.3
DAV    19830404              0       1.3      -3.0         4       3.7
DAV    19830405              0      -0.7      -3.5         0       0.0
DAV    19830406              0       2.6      -1.3         1       1.2
DAV    19830407              0       6.4       1.3         0       0.0
DAV    19830408              0      10.2       5.0         0       0.0
DAV    19830409              0      11.3       5.0         0       0.0
DAV    19830410              0      13.2       5.9         0       0.0
DAV    19830411              0      12.0       5.4        22      18.7
DAV    19830412              0      -0.3      -2.6         8       3.6
DAV    19830413              0      -3.8      -5.3         3       0.6
DAV    19830414              0      -2.5      -4.9        15       6.6
DAV    19830415              0      -0.8      -2.6         3       3.7
DAV    19830416              1       7.2       0.9         0       0.0
DAV    19830417              0      12.0       4.9         0       0.0
DAV    19830418              0      11.1       6.5         0       0.0
DAV    19830419              0      11.5       6.4         0       0.2
DAV    19830420              0      11.0       5.9         0       0.0
DAV    19830421              0      12.2       7.1         0       3.0
DAV    19830422              0      10.1       4.6         0       0.2
DAV    19830423              0      12.0       6.0         0       1.3
DAV    19830424              0       8.5       4.3         0       0.0
DAV    19830425              0      10.2       4.9         0       0.0
DAV    19830426              0       9.2       3.6         0       0.9
DAV    19830427              0       9.2       4.5         0       0.0
DAV    19830428              0      10.0       4.7         0       0.2
DAV    19830429              0       7.9       4.0         0       1.5
DAV    19830430              0      10.7       6.5         0       0.5
DAV    19830501              0       9.8       4.0        10      32.1
DAV    19830502              0       7.1       2.0         0       0.0
DAV    19830503              0       7.7       2.9         0       0.7
DAV    19830504              0       9.4       3.6         0       2.0
DAV    19830505              0      10.2       4.7         0       0.0
DAV    19830506              0      12.9       7.1         0       0.0
DAV    19830507              0      12.6       7.6         0      15.9
DAV    19830508              0       5.1       1.5         5      17.3
DAV    19830509              0       6.3       1.6         0       0.7
DAV    19830510              0       9.6       3.1        17      15.1
DAV    19830511              0       6.2       2.1         0       2.7
DAV    19830512              0      10.9       6.3         0       0.0
DAV    19830513              0      12.3       7.9         0       0.0
DAV    19830514              0      14.4       9.5         0       3.0
DAV    19830515              0      11.2       8.0         0      15.8
DAV    19830516              0      11.4       6.8         0       8.8
DAV    19830517              1      13.7       7.4         0       0.0
DAV    19830518              0       8.5       4.2         0       0.0
DAV    19830519              0       8.0       3.4         0       1.5
DAV    19830520              0      14.6       8.4         0       0.0
DAV    19830521              0      15.2       8.8         4      18.8
DAV    19830522              0       2.1       0.2        27      31.8
DAV    19830523              0       0.4      -0.3         7      17.9
DAV    19830524              0       1.3       0.3         0       0.9
DAV    19830525              0       1.5       0.2         2       2.5
DAV    19830526              0       0.9       0.0         0       4.4
DAV    19830527              0       4.5       1.3         0       0.0
DAV    19830528              0       9.2       4.1         0       0.0
DAV    19830529              0      12.3       5.9         0       0.3
DAV    19830530              0      12.9       6.9         0       0.0
DAV    19830531              0      16.4       9.5         0       0.0
DAV    19830601              0      17.6      11.6         0       0.0
DAV    19830602              0      15.6      10.0         0       0.3
DAV    19830603              0      17.8      11.6         0       0.0
DAV    19830604              0      20.7      13.5         0       0.0
DAV    19830605              0      20.2      14.3         0       3.5
DAV    19830606              0      14.5      10.0         0      11.5
DAV    19830607              0      18.9      12.2         0       0.0
DAV    19830608              0      22.6      14.6         0       0.0
DAV    19830609              0      17.9      12.9         0       2.1
DAV    19830610              0      17.6      10.7         0       3.3
DAV    19830611              0      16.1      10.7         0       0.0
DAV    19830612              0      17.1      11.4         0       0.0
DAV    19830613              0      12.2       8.2         0       5.9
DAV    19830614              0       7.7       6.6         0       1.6
DAV    19830615              0       7.0       4.6         1       5.8
DAV    19830616              0       4.9       1.8         0       0.1
DAV    19830617              0      10.2       4.1         0       0.0
DAV    19830618              0      10.6       5.7         0       0.0
DAV    19830619              0      14.7       8.7         0       1.0
DAV    19830620              0      14.4       9.9         0       2.4
DAV    19830621              0      16.4      11.3         0       5.1
DAV    19830622              0      15.2       9.8         0       2.2
DAV    19830623              0      17.0      11.3         0       1.3
DAV    19830624              0      17.5      11.2         0       0.4
DAV    19830625              0      18.1      12.5         0       0.4
DAV    19830626              0      19.1      12.3         0       0.0
DAV    19830627              0      15.0      10.2         0       4.4
DAV    19830628              0      10.2       8.2         0       0.1
DAV    19830629              0      15.4       9.3         0       0.0
DAV    19830630              0      17.7      10.6         0       8.6
DAV    19830701              0      13.1       8.1         0       5.7
DAV    19830702              0      15.5       9.8         0       0.0
DAV    19830703              1      19.5      12.7         0       0.0
DAV    19830704              0      21.6      14.1         0       7.8
DAV    19830705              0      20.9      13.2         0       1.7
DAV    19830706              0      18.7      13.5         0       0.3
DAV    19830707              0      14.5      11.7         0       8.6
DAV    19830708              0      17.8      12.6         0       3.9
DAV    19830709              0      20.0      13.5         0       0.0
DAV    19830710              0      19.8      13.9         0       5.7
DAV    19830711              0      22.2      14.4         0       0.1
DAV    19830712              0      19.0      13.5         0       0.0
DAV    19830713              0      19.1      12.5         0       2.5
DAV    19830714              0      16.4      11.7         0       0.0
DAV    19830715              1      19.7      12.7         0       0.0
DAV    19830716              0      21.5      14.5         0       0.0
DAV    19830717              0      23.8      16.4         0       0.0
DAV    19830718              0      24.6      17.3         0       0.0
DAV    19830719              0      25.5      17.6         0       0.2
DAV    19830720              0      24.5      17.4         0       0.0
DAV    19830721              0      20.7      16.2         0       0.0
DAV    19830722              0      26.3      18.3         0       0.0
DAV    19830723              0      24.7      17.2         0       1.3
DAV    19830724              0      21.3      13.9         0       8.5
DAV    19830725              0      24.0      15.7         0       0.7
DAV    19830726              0      27.6      19.4         0       0.0
DAV    19830727              1      29.0      20.4         0       0.0
DAV    19830728              1      28.5      20.5         0       0.0
DAV    19830729              0      21.0      16.0         0       0.7
DAV    19830730              1      25.6      17.3         0       0.0
DAV    19830731              1      28.4      19.8         0       0.0
DAV    19830801              0      26.9      17.6         0       8.7
DAV    19830802              0      12.8       9.6         0      33.6
DAV    19830803              0       6.6       3.6         0      13.0
DAV    19830804              0       7.8       4.4         0       1.6
DAV    19830805              0       8.1       5.7         0       9.0
DAV    19830806              0       7.9       5.9         0       2.3
DAV    19830807              0      13.4       7.7         0       1.5
