stn    time           nto002d0  tre200dx  tre200d0  hns000d0  rre150d0
BER    19740530              0      22.5      17.0         0      26.0
BER    19740531              0      17.8      14.6         0      18.1
BER    19740601              0      16.7      13.3         0       0.0
BER    19740602              1      22.6      15.4         0       0.0
BER    19740603              1      26.5      18.0         0       0.0
BER    19740604              0      26.0      19.3         0       0.0
BER    19740605              0      23.6      18.0         0       7.3
BER    19740606              0      18.0      15.2         0       0.0
BER    19740607              0      15.4      11.9         0       0.0
BER    19740608              0      21.6      14.5         0       0.0
BER    19740609              0      13.8      11.8         0       2.3
BER    19740610              0      10.1       7.8         0      12.7
BER    19740611              0      13.4      10.1         0       0.1
BER    19740612              0      14.4      10.7         0       3.1
BER    19740613              0      15.9      10.2         0       0.0
BER    19740614              1      21.0      13.3         0       0.0
BER    19740615              0      23.0      18.1         0       0.0
BER    19740616              0      24.1      17.7         0       0.0
BER    19740617              0      23.5      15.8         0      15.0
BER    19740618              0      17.5      13.0         0       3.2
BER    19740619              0      20.8      15.3         0       0.0
BER    19740620              0      22.9      16.8         0       0.0
BER    19740621              0      23.0      17.5         0       0.0
BER    19740622              0      24.7      17.0         0       7.3
BER    19740623              0      18.7      14.4         0      14.1
BER    19740624              0      20.8      15.2         0       0.3
BER    19740625              0      24.2      16.7         0       0.1
BER    19740626              0      18.8      16.0         0       4.2
BER    19740627              0      21.9      16.6         0       4.9
BER    19740628              0      16.0      13.5         0      36.1
BER    19740629              0      14.6      13.5         0      13.5
BER    19740630              0      21.0      16.3         0       0.0
BER    19740701              0      22.6      19.1         0       2.8
BER    19740702              1      24.8      19.0         0       0.0
BER    19740703              0      20.4      14.8         0      13.7
BER    19740704              0      21.0      15.7         0       0.0
BER    19740705              1      24.8      17.7         0       0.6
BER    19740706              0      20.8      16.8         0       0.1
BER    19740707              0      20.8      16.4         0       0.0
BER    19740708              1      23.1      16.9         0       0.0
BER    19740709              0      27.3      19.2         0       1.6
BER    19740710              0      22.9      17.8         0       0.2
BER    19740711              0      27.3      21.3         0       0.0
BER    19740712              0      30.0      23.5         0       0.0
BER    19740713              0      27.5      20.7         0       2.4
BER    19740714              0      16.7      15.1         0       4.5
BER    19740715              0      23.4      17.2         0       0.0
BER    19740716              0      24.6      17.6         0       9.0
BER    19740717              0      16.6      14.7         0       0.5
BER    19740718              0      14.4      12.1         0      12.1
BER    19740719              0      12.6      10.6         0       2.1
BER    19740720              0      17.0      12.7         0       1.2
BER    19740721              0      21.0      15.9         0       1.3
BER    19740722              0      22.7      16.4         0       0.0
BER    19740723              0      26.0      18.7         0       0.0
BER    19740724              0      24.6      19.1         0      19.5
BER    19740725              0      20.7      16.2         0       0.0
BER    19740726              1      23.5      16.3         0       0.0
BER    19740727              0      26.0      18.5         0       0.0
BER    19740728              1      27.0      20.3         0       0.0
BER    19740729              1      28.8      21.1         0       0.0
BER    19740730              0      28.2      21.4         0       0.1
BER    19740731              0      28.0      21.2         0       1.1
BER    19740801              0      26.8      21.3         0       0.0
BER    19740802              0      27.8      21.5         0       0.0
BER    19740803              1      30.0      23.5         0       0.0
BER    19740804              0      24.8      21.9         0       5.2
BER    19740805              0      23.9      19.4         0       0.0
BER    19740806              0      23.6      18.0         0       0.0
BER    19740807              1      28.0      20.0         0       1.5
BER    19740808              0      22.4      17.8         0       2.9
BER    19740809              0      19.3      16.0         0       0.2
BER    19740810              0      21.0      15.4         0      10.6
BER    19740811              0      16.3      12.8         0       2.7
BER    19740812              0      22.1      15.9         0       0.0
BER    19740813              1      28.3      20.0         0       0.0
BER    19740814              0      30.0      22.2         0       0.0
BER    19740815              1      31.6      23.9         0       0.0
BER    19740816              0      33.0      25.7         0       0.0
BER    19740817              0      31.5      25.2         0       0.0
BER    19740818              0      26.0      21.8         0       0.9
BER    19740819              0      21.3      17.8         0       0.1
BER    19740820              0      25.0      19.6         0       0.0
BER    19740821              0      25.0      20.4         0       0.5
BER    19740822              0      23.3      18.3         0       7.8
BER    19740823              0      21.2      18.0         0       0.4
BER    19740824              0      22.4      18.6         0       0.0
BER    19740825              0      23.0      19.0         0       0.0
BER    19740826              0      24.0      18.4         0       0.0
BER    19740827              0      15.6      12.5         0      14.4
BER    19740828              0      15.5      11.6         0       0.0
BER    19740829              0      22.0      15.0         0       0.0
BER    19740830              0      24.5      17.3         0       0.0
BER    19740831              0      21.2      14.9         0      15.4
BER    19740901              0      20.0      14.0         0       0.8
BER    19740902              0      18.6      14.8         0       7.0
BER    19740903              0      14.3      13.0         0      19.6
BER    19740904              0      18.2      14.0         0       0.0
BER    19740905              1      24.6      16.5         0       0.0
BER    19740906              0      16.5      12.3         0       7.1
BER    19740907              0      18.8      12.8         0       0.0
BER    19740908              0      23.8      16.3         0       0.0
BER    19740909              0      25.0      17.3         0      10.2
BER    19740910              0      19.3      15.5         0       0.0
BER    19740911              0      21.9      15.4         0       0.0
BER    19740912              1      24.5      17.8         0       0.0
BER    19740913              0      25.2      18.9         0       0.0
BER    19740914              0      24.2      19.2         0       0.0
BER    19740915              0      23.4      19.4         0       0.2
BER    19740916              0      23.2      18.7         0       0.0
BER    19740917              0      23.2      18.4         0       0.0
BER    19740918              0      21.5      18.0         0       0.0
BER    19740919              0      17.0      16.1         0       0.0
BER    19740920              0      16.9      14.6         0       0.0
BER    19740921              0      17.1      12.7         0       0.0
BER    19740922              0      16.0      12.2         0       0.8
BER    19740923              0      13.3       9.2         0       3.5
BER    19740924              0      13.3      10.0         0       4.2
BER    19740925              0      10.9       8.2         0      11.0
BER    19740926              0       9.7       7.8         0       0.3
BER    19740927              0      16.2      10.4         0       0.0
BER    19740928              0      10.8       7.6         0      10.1
BER    19740929              0      11.1       7.4         0       1.0
BER    19740930              0       8.5       4.5         0       3.5
BER    19741001              0      10.4       6.9         0       1.3
BER    19741002              0       8.5       5.6         0       1.6
BER    19741003              0       6.3       4.4         0      31.2
BER    19741004              0      10.3       6.6         0       0.0
BER    19741005              0       8.9       5.3         0       0.9
BER    19741006              0       9.8       7.1         0       0.1
BER    19741007              0       8.1       4.2         0      11.3
BER    19741008              0       9.0       5.4         0       5.4
BER    19741009              0       5.4       4.5         0      10.2
BER    19741010              0       9.2       6.3         0       0.1
BER    19741011              0       6.6       4.7         0       5.6
BER    19741012              0       8.0       4.7         0       0.0
BER    19741013              0       8.6       4.7         0       0.0
BER    19741014              0       6.2       3.2         0       2.0
BER    19741015              0       5.8       3.2         0       0.3
BER    19741016              0       6.2       3.6         0       0.3
BER    19741017              0       6.4       3.9         0       3.3
BER    19741018              0      10.2       6.1         0       0.1
BER    19741019              0      11.2       7.1         0      16.5
BER    19741020              0      10.5       7.3         0      11.9
BER    19741021              0       5.0       2.8         0       5.8
BER    19741022              0       5.1       2.8         0       0.2
BER    19741023              0       6.5       4.7         0       5.3
BER    19741024              0       7.0       5.4         0       0.1
BER    19741025              0       8.4       5.6         0       0.0
BER    19741026              0       7.5       6.3         0       1.1
BER    19741027              0      10.0       7.6         0       2.3
BER    19741028              0       6.5       3.5         0       7.8
BER    19741029              0       4.5       2.8         1       5.1
BER    19741030              0       3.6       1.3         0       2.0
BER    19741031              0       3.5       1.5         0       1.0
BER    19741101              0       5.6       1.9         0       0.9
BER    19741102              0       6.9       3.7         0       0.6
BER    19741103              0       2.5       0.3         1       2.5
BER    19741104              0       2.2       1.3         0       5.7
BER    19741105              0       2.9       1.9         0       0.0
BER    19741106              0       3.6       2.8         0       0.0
BER    19741107              0       3.6       3.0         0       0.2
BER    19741108              0       3.0       2.1         0       0.0
BER    19741109              0       7.1       3.4         0       0.0
BER    19741110              0       6.0       3.9         0       5.8
BER    19741111              0       6.7       4.9         0       0.0
BER    19741112              0      12.0       5.3         0       8.9
BER    19741113              0       9.5       6.8         0       0.0
BER    19741114              0      11.9       5.8         0       0.0
BER    19741115              0      12.6       6.5         0       0.0
BER    19741116              0       8.7       5.6         0       9.5
BER    19741117              0       7.2       4.2         0       0.0
BER    19741118              0       8.7       5.7         0      14.6
BER    19741119              0       6.3       4.3         0       2.2
BER    19741120              0       6.6       3.9         0       1.7
BER    19741121              0       6.7       5.3         0       0.0
BER    19741122              0       7.5       4.7         0       1.9
BER    19741123              0       8.4       6.3         0       0.4
BER    19741124              0       7.7       6.2         0       2.6
BER    19741125              0       8.0       5.4         0       7.9
BER    19741126              0       7.0       4.9         0       8.8
BER    19741127              0      11.0       5.6         0       6.1
BER    19741128              0       7.5       4.3         0      12.7
BER    19741129              0       2.8       1.7         1       6.1
BER    19741130              0       6.6       2.4         0       7.8
BER    19741201              0       8.4       6.5         0       0.4
BER    19741202              0       9.6       6.7         0       0.0
BER    19741203              0       6.8       5.0         0       0.0
BER    19741204              0       7.0       4.3         0       0.1
BER    19741205              0       8.3       5.7         0       0.0
BER    19741206              0       5.7       4.4         0       0.1
BER    19741207              0       6.1       4.7         0       2.1
BER    19741208              0       6.7       5.5         0       0.1
BER    19741209              0       5.9       4.7         0       0.9
BER    19741210              0       5.9       5.1         0       1.6
BER    19741211              0       6.0       2.7         1       3.6
BER    19741212              0       2.2       0.5         0       2.9
BER    19741213              0       3.1       2.0         0       2.0
BER    19741214              1       0.6      -2.2         0       0.0
BER    19741215              0       2.3      -0.1         0       0.0
BER    19741216              0       5.0       2.1         0       5.6
BER    19741217              0       9.3       6.2         0       8.5
BER    19741218              0       4.3       3.2         0       1.4
BER    19741219              0       6.5       4.6         0       0.0
BER    19741220              0       5.8       1.9         0       0.0
BER    19741221              1       5.3       0.5         0       0.0
BER    19741222              1       5.5       0.7         0       0.0
BER    19741223              1       4.5       0.5         0       0.0
BER    19741224              0       3.3       1.0         0       2.5
BER    19741225              0       6.7       4.6         0       0.1
BER    19741226              0      14.6      10.4         0       0.6
BER    19741227              0      10.2       7.3         0      16.9
BER    19741228              0      11.6       7.6         0       1.6
BER    19741229              0      13.4      11.5         0       7.1
BER    19741230              0       4.0       2.9         0       1.5
BER    19741231              0       3.5       0.9         0       0.0
BER    19750101              0       6.5       3.5         0       0.0
BER    19750102              0       0.2      -0.2         0       0.0
BER    19750103              0      -0.3      -1.2         0       0.0
BER    19750104              0      -0.7      -1.7         0       0.0
BER    19750105              0      -0.2      -1.4         0       0.0
BER    19750106              0       5.7       0.5         0       0.0
BER    19750107              0       6.1       3.4         0       4.3
BER    19750108              0       6.4       5.4         0       2.4
BER    19750109              0       2.3       0.4         0       0.0
BER    19750110              0       1.9       0.4         0       0.0
BER    19750111              0       1.0      -1.1         0       0.0
BER    19750112              0       3.0      -0.3         0       0.0
BER    19750113              0       7.0       2.4         0       0.0
BER    19750114              0       5.4       1.3         0       0.0
BER    19750115              0       6.9       3.3         0       0.0
BER    19750116              0       6.9       3.9         0       0.1
BER    19750117              0      10.0       6.7         0       5.5
BER    19750118              0       7.8       5.3         0       9.2
BER    19750119              0       4.5       3.7         0       1.0
BER    19750120              0       5.3       3.8         0       0.1
BER    19750121              0       5.0       3.1         0       2.4
BER    19750122              1       5.4       1.6         0       0.2
BER    19750123              0       5.8       3.6         0       0.6
BER    19750124              0       7.5       6.4         0       0.2
BER    19750125              0       8.2       6.3         0       6.7
BER    19750126              0       8.0       5.4         0       0.0
BER    19750127              0       7.3       4.0         0      10.3
BER    19750128              0       7.9       3.0         0      13.8
BER    19750129              0       7.9       6.0         0       6.6
BER    19750130              0       9.7       8.2         0       0.8
BER    19750131              0       7.3       4.6         0       5.9
BER    19750201              0       4.2       3.8         0       0.0
BER    19750202              0       5.6       3.5         0       0.0
BER    19750203              0       6.3       3.5         0       0.0
BER    19750204              0       4.0       1.7         0       0.0
BER    19750205              0       4.4       0.7         0       0.0
BER    19750206              0       8.5       2.6         0       0.0
BER    19750207              1      11.0       4.1         0       0.0
BER    19750208              0       5.6       0.5         0       0.0
BER    19750209              0       3.1      -0.2         0       0.0
BER    19750210              0       3.4      -0.7         0       0.0
BER    19750211              0       6.7       2.0         0       0.0
BER    19750212              0       8.4       3.7         0       8.6
BER    19750213              0       7.3       4.8         0       0.6
BER    19750214              0       6.5       4.2         0       0.0
BER    19750215              0       7.0       2.4         0       0.0
BER    19750216              0       3.1       1.6         0       0.0
BER    19750217              0       6.0       1.4         0       0.0
BER    19750218              0      10.6       3.7         0       0.1
BER    19750219              0      12.6       6.1         0      10.8
BER    19750220              0       3.2       1.0         0       0.0
BER    19750221              0       0.3      -1.3         0       0.0
BER    19750222              0       7.0       1.8         0       0.0
BER    19750223              0       8.0       2.5         0       0.0
BER    19750224              0       3.9       0.8         0       0.0
BER    19750225              0       6.0       0.9         0       0.0
BER    19750226              0       5.0       1.2         0       0.0
BER    19750227              1       9.0       2.3         0       0.0
BER    19750228              0      12.0       4.8         0       0.0
BER    19750301              0       9.8       4.9         0       0.0
BER    19750302              0      12.8       6.7         0       3.2
BER    19750303              0      10.3       7.5         0       0.0
BER    19750304              0       9.6       5.2         0       0.0
BER    19750305              0      11.1       6.1         0       0.9
BER    19750306              0       9.0       6.0         0       0.0
BER    19750307              0      10.5       5.3         0       2.4
BER    19750308              0      13.5       8.4         0       0.0
BER    19750309              0       6.8       5.0         0       5.8
BER    19750310              0       4.2       2.9         0       4.6
BER    19750311              0       5.6       3.8         0       0.0
BER    19750312              0       6.5       5.3         0       0.0
BER    19750313              0       6.5       5.2         0       3.3
BER    19750314              0       7.6       5.7         0       1.8
BER    19750315              0       5.8       4.6         0       3.1
BER    19750316              0       6.5       3.2         0       0.3
BER    19750317              0       2.4       1.1         4       4.3
BER    19750318              0      -0.2      -1.3         2       4.2
BER    19750319              0       0.1      -1.9         0       1.4
BER    19750320              1       4.3      -0.9         0       0.0
BER    19750321              0       3.8       1.6         0       0.0
BER    19750322              0       6.4       3.1         2       8.8
BER    19750323              0       3.4       1.8         0       0.2
BER    19750324              0       4.9       1.3         1       3.2
BER    19750325              0       5.4       2.2         0       0.1
BER    19750326              0      10.4       5.4         0       0.1
BER    19750327              0       8.3       4.9         0       6.2
BER    19750328              0       5.0       2.6         0       6.7
BER    19750329              0       7.0       1.9         0       0.0
BER    19750330              0       6.3       2.5         0       0.0
BER    19750331              0       3.1       0.7         0       0.1
BER    19750401              0       4.5       1.8         0       0.0
BER    19750402              0       7.5       2.7         0       0.0
BER    19750403              0       7.4       4.3         0       4.8
BER    19750404              0       4.5       1.8         0       1.3
BER    19750405              0       7.8       3.9         2      10.8
BER    19750406              0       3.0       1.9         0       8.0
BER    19750407              0       5.2       0.8         0       0.0
BER    19750408              0       8.8       5.5         0      11.2
BER    19750409              0       5.4       2.1         1       3.9
BER    19750410              0       2.5       0.3         2       2.2
BER    19750411              0       8.0       2.6         0       0.1
BER    19750412              0       9.6       6.5         0       0.2
BER    19750413              0      14.3       9.7         0       0.0
BER    19750414              0      19.0      11.2         0       1.7
BER    19750415              0      14.3      10.9         0       9.8
BER    19750416              0      10.0       7.4         0       5.4
BER    19750417              0      15.0      10.0         0       0.0
BER    19750418              0      20.5      13.0         0       0.0
BER    19750419              0      21.1      15.4         0       0.0
BER    19750420              0      16.3      13.2         0       1.1
BER    19750421              0      14.0      11.5         0       0.0
BER    19750422              0      16.8      12.9         0       0.0
BER    19750423              0      19.6      13.7         0       0.0
BER    19750424              0      19.3      13.9         0       0.0
BER    19750425              0      18.1      13.6         0       0.0
BER    19750426              1      16.8      10.8         0       0.0
BER    19750427              1      18.2      11.9         0       0.0
BER    19750428              1      20.9      12.8         0       0.0
BER    19750429              1      22.0      14.8         0       2.1
BER    19750430              0      15.3      10.3         0       5.3
BER    19750501              0      16.2       9.7         0       0.0
BER    19750502              0      19.6      12.1         0       0.0
BER    19750503              0      13.8       7.4         0       7.2
BER    19750504              0       4.8       3.7         0       0.3
BER    19750505              0      10.7       6.7         0       0.0
BER    19750506              0      11.9       8.8         0       0.1
BER    19750507              0      17.2      11.9         0       7.8
BER    19750508              0      16.5      11.1         0       1.0
BER    19750509              0      16.6      12.2         0       1.4
BER    19750510              0      17.3      12.3         0       0.3
BER    19750511              0      14.5      11.3         0       2.1
BER    19750512              0      12.6      11.2         0       0.0
BER    19750513              0      18.0      11.6         0       0.0
BER    19750514              0      19.6      13.2         0       0.0
BER    19750515              0      18.3      14.6         0       2.0
BER    19750516              0      21.2      15.2         0       0.0
BER    19750517              0      23.5      17.3         0       0.0
BER    19750518              0      26.1      18.7         0       0.0
BER    19750519              0      28.0      19.8         0       0.2
BER    19750520              0      27.0      19.4         0       0.0
BER    19750521              0      27.1      20.1         0       3.3
BER    19750522              0      19.6      15.3         0       9.2
BER    19750523              0      16.0      12.0         0       0.0
BER    19750524              0      14.2      10.4         0       0.3
BER    19750525              0      13.4      11.5         0       0.0
BER    19750526              0      14.5      11.3         0       3.6
BER    19750527              0      16.0      11.9         0       0.0
BER    19750528              0      20.5      14.7         0       0.0
BER    19750529              0      22.0      15.1         0       4.7
BER    19750530              0      14.5      11.8         0       8.0
BER    19750531              0      14.5       9.7         0      27.4
BER    19750601              0       6.8       5.6         0       8.6
BER    19750602              0      12.7       8.6         0       0.6
BER    19750603              0      13.9       9.7         0       5.1
BER    19750604              0      13.4       9.3         0       2.0
BER    19750605              0      18.1      11.8         0       0.0
BER    19750606              0      20.5      13.4         0       0.0
BER    19750607              1      21.1      14.2         0       0.0
BER    19750608              0      22.0      15.5         0       0.0
BER    19750609              0      23.3      16.2         0       0.0
BER    19750610              0      23.3      17.2         0       0.1
BER    19750611              0      21.1      16.8         0       0.1
BER    19750612              0      25.2      18.8         0       0.0
BER    19750613              0      27.0      19.6         0       0.0
BER    19750614              0      27.5      21.2         0       0.2
BER    19750615              0      22.0      16.2         0      11.5
BER    19750616              0      14.4      13.4         0      13.5
BER    19750617              0      18.5      13.0         0       6.2
BER    19750618              0      12.2       9.9         0       8.7
BER    19750619              0      10.9       9.9         0       5.1
BER    19750620              0      16.3      12.7         0       0.0
BER    19750621              0      21.2      15.0         0       3.0
BER    19750622              0      23.0      16.8         0       0.0
BER    19750623              0      21.1      16.8         0      17.0
BER    19750624              0      23.0      17.0         0       0.0
BER    19750625              0      23.7      19.1         0       0.0
BER    19750626              0      27.3      20.4         0       0.0
BER    19750627              0      28.0      19.8         0       8.8
BER    19750628              0      23.0      18.8         0       0.0
BER    19750629              0      14.6      13.3         0      10.2
BER    19750630              0      14.4      11.1         0       4.8
BER    19750701              0      14.9      11.3         0       0.4
BER    19750702              0      16.0      12.5         0       0.1
BER    19750703              1      24.2      16.6         0       2.1
BER    19750704              0      15.1      14.7         0      14.0
BER    19750705              0      18.6      15.2         0       0.1
BER    19750706              0      24.0      18.4         0       0.0
BER    19750707              1      28.2      21.4         0       0.0
BER    19750708              0      29.1      22.3         0       4.9
BER    19750709              0      26.6      19.5         0       3.1
BER    19750710              0      25.7      19.9         0       0.0
BER    19750711              0      25.4      18.4         0      35.7
BER    19750712              0      23.5      18.3         0       0.0
BER    19750713              1      27.2      20.1         0       0.0
BER    19750714              1      31.0      22.8         0       0.0
BER    19750715              0      27.8      23.1         0       0.5
BER    19750716              0      24.8      20.7         0       0.0
BER    19750717              0      26.6      20.3         0      16.3
BER    19750718              0      20.9      15.7         0      22.3
BER    19750719              0      19.7      16.5         0       0.0
BER    19750720              0      23.2      17.2         0       0.0
BER    19750721              0      19.0      15.8         0       9.0
BER    19750722              0      24.0      17.7         0       0.0
BER    19750723              0      27.0      19.5         0       0.0
BER    19750724              0      22.5      19.1         0       5.3
BER    19750725              0      19.5      16.5         0       0.0
BER    19750726              1      21.9      15.5         0       0.0
BER    19750727              1      23.8      17.0         0       0.0
BER    19750728              0      24.0      17.7         0       0.0
BER    19750729              0      26.1      19.4         0       0.0
BER    19750730              0      27.2      20.0         0       0.0
BER    19750731              0      28.3      20.9         0       0.0
BER    19750801              0      28.8      22.3         0       0.0
BER    19750802              1      30.0      23.1         0       0.0
BER    19750803              1      29.8      22.9         0       0.0
BER    19750804              1      30.9      22.9         0       0.0
BER    19750805              0      30.0      22.6         0       0.0
BER    19750806              1      29.0      22.7         0       0.0
BER    19750807              1      29.8      21.9         0       0.0
BER    19750808              1      29.8      22.5         0       0.0
BER    19750809              0      28.0      21.6         0       0.5
BER    19750810              0      20.0      17.9         0      13.3
BER    19750811              0      19.9      16.6         0       9.8
BER    19750812              0      14.2      13.6         0      33.1
BER    19750813              0      24.7      18.1         0       0.0
BER    19750814              0      27.2      21.0         0       3.0
BER    19750815              0      24.6      17.8         0      12.2
BER    19750816              0      24.1      19.3         0       0.0
BER    19750817              0      23.3      18.1         0       6.3
BER    19750818              0      18.6      15.7         0       2.6
BER    19750819              0      22.3      17.3         0       0.0
BER    19750820              1      25.9      19.6         0       0.0
BER    19750821              0      25.4      19.7         0       4.7
BER    19750822              0      18.0      14.5         0      19.7
BER    19750823              0      12.0      10.9         0      23.3
BER    19750824              0      13.2      11.3         0       2.9
BER    19750825              0      17.0      12.4         0       0.2
BER    19750826              0      15.0      12.3         0       0.0
BER    19750827              0      19.8      16.2         0       0.0
BER    19750828              0      18.5      15.4         0       0.0
BER    19750829              0      23.3      17.8         0       0.0
BER    19750830              0      20.5      16.3         0       0.1
BER    19750831              0      19.8      17.0         0       2.9
BER    19750901              0      22.0      17.9         0       0.0
BER    19750902              0      21.6      17.6         0       0.0
BER    19750903              0      22.7      18.1         0       0.0
BER    19750904              0      23.0      17.8         0       6.1
BER    19750905              0      22.0      17.7         0       0.0
BER    19750906              0      21.0      16.1         0       2.7
BER    19750907              0      18.0      15.0         0       5.4
BER    19750908              0      18.0      15.3         0       0.0
BER    19750909              0      22.2      16.5         0       0.0
BER    19750910              0      22.8      17.2         0       0.0
BER    19750911              0      18.0      14.4         0      17.8
BER    19750912              0      18.0      11.9         0      15.7
BER    19750913              0      17.8      12.6         0       0.0
BER    19750914              0      15.0      10.9         0      23.8
BER    19750915              0      14.7      12.4         0       3.6
BER    19750916              0      19.9      14.2         0       0.0
BER    19750917              0      26.1      18.9         0       0.0
BER    19750918              0      22.2      17.6         0       0.7
BER    19750919              0      19.3      15.8         0       0.0
BER    19750920              0      18.2      16.0         0       0.0
BER    19750921              0      21.0      17.2         0       0.0
BER    19750922              0      20.0      16.5         0       0.0
BER    19750923              0      21.4      15.8         0       0.0
BER    19750924              0      21.9      16.1         0       0.0
BER    19750925              0      23.3      16.2         0       0.0
BER    19750926              0      15.0      12.4         0      16.8
BER    19750927              0      22.8      16.0         0       0.0
BER    19750928              0      21.7      17.2         0       0.1
BER    19750929              0      23.1      18.4         0       0.0
BER    19750930              0      22.5      15.8         0      25.1
BER    19751001              0      15.3      12.4         0       0.7
BER    19751002              0      20.2      14.8         0       0.0
BER    19751003              0      19.6      14.7         0       0.0
BER    19751004              0      13.4      11.1         0       0.0
BER    19751005              0      15.0      10.7         0       0.0
BER    19751006              1      17.3      11.2         0       0.0
BER    19751007              0      16.0      10.5         0       0.0
BER    19751008              0      14.2      10.4         0       0.0
BER    19751009              0      13.9       9.0         0       0.0
BER    19751010              0      12.1       7.3         0       0.9
BER    19751011              0       5.2       4.1         0       1.2
BER    19751012              0       4.6       3.3         0       0.5
BER    19751013              0       4.7       3.7         0       7.8
BER    19751014              0       9.8       6.1         0       0.1
BER    19751015              0      13.4       8.7         0       0.2
BER    19751016              0      13.1       7.6         0       3.6
BER    19751017              0       6.4       5.7         0      33.8
BER    19751018              0       7.8       6.7         0       9.4
BER    19751019              0       9.0       7.8         0       0.0
BER    19751020              0       9.1       7.8         0       0.1
BER    19751021              0      10.1       6.7         0       0.0
BER    19751022              0       6.9       4.2         0       0.0
BER    19751023              0       8.9       6.2         0       0.0
BER    19751024              0      10.1       6.4         0       0.0
BER    19751025              0       7.1       4.6         0       0.0
BER    19751026              0       8.0       5.3         0       0.0
BER    19751027              0       7.6       4.2         0       0.0
BER    19751028              0       8.6       3.8         0       0.0
BER    19751029              0      12.1       6.0         0       0.0
BER    19751030              0      13.1       6.5         0       0.0
BER    19751031              0      12.9       7.3         0       0.1
BER    19751101              0      14.8      10.7         0       3.6
BER    19751102              0      11.3       8.8         0       0.1
BER    19751103              0      11.3       9.5         0       0.0
BER    19751104              0       9.6       8.9         0       0.0
BER    19751105              0       9.0       7.6         0       0.0
BER    19751106              0       6.8       6.3         0       0.0
BER    19751107              0       7.0       5.3         0       0.3
BER    19751108              0       7.2       6.0         0       0.0
BER    19751109              0       4.8       4.1         0       0.0
BER    19751110              0       9.0       5.9         0       0.0
BER    19751111              0       5.4       3.9         0       0.0
BER    19751112              0       8.0       5.6         0       4.5
BER    19751113              0      11.6       7.5         0      12.2
BER    19751114              0      10.5       8.9         0       3.5
BER    19751115              0      10.3       7.9         0       3.9
BER    19751116              0      12.2       8.1         0      11.2
BER    19751117              0       5.7       4.4         0      19.1
BER    19751118              0       4.0       2.0         1      10.0
BER    19751119              0       3.8       2.3         0       6.6
BER    19751120              0       6.9       4.3         0       4.0
BER    19751121              0       3.7       1.7         0       0.1
BER    19751122              0       1.3       0.1         1       1.5
BER    19751123              0      -0.8      -3.0         0       0.0
BER    19751124              0      -1.0      -3.6         0       0.0
BER    19751125              0       1.6      -1.6         0       0.0
BER    19751126              0       3.0      -0.9         0       1.4
BER    19751127              0       4.7       2.4         0       0.3
BER    19751128              0      10.5       4.6         0       0.2
BER    19751129              0      12.4       9.2         0      10.1
BER    19751130              0       5.0       3.9         0       7.1
BER    19751201              0       3.8       2.3         0       0.1
BER    19751202              0       3.8       1.6         0       0.0
BER    19751203              0       6.0       3.9         0       4.1
BER    19751204              0       5.6       4.2         0       0.0
BER    19751205              0       3.2       2.6         0       0.0
BER    19751206              0       4.0       2.1         0       0.0
BER    19751207              0       3.9       2.5         0       0.0
BER    19751208              0       4.5       2.0         0       0.0
BER    19751209              0       2.0       1.3         0       0.0
BER    19751210              0       2.4       1.6         0       0.0
BER    19751211              0       1.0      -0.2         0       0.0
BER    19751212              0       1.6      -0.9         0       0.0
BER    19751213              0       4.3       1.5         0       0.0
BER    19751214              0       1.0       0.5         0       0.0
BER    19751215              0       0.6       0.0         0       0.0
BER    19751216              0       1.3       0.2         0       0.0
BER    19751217              0       0.6      -0.8         2       4.6
BER    19751218              0      -1.0      -2.2         0       0.0
BER    19751219              0      -4.6      -5.5         0       0.0
BER    19751220              0      -5.6      -6.8         0       0.0
BER    19751221              0      -3.9      -5.6         0       0.0
BER    19751222              0      -3.0      -4.9         0       0.0
BER    19751223              0      -3.6      -4.9         0       0.0
BER    19751224              0      -2.7      -4.9         0       0.0
BER    19751225              0       1.0      -1.1         0       0.0
BER    19751226              0       2.6       0.2         0       0.0
BER    19751227              0       2.7      -0.7         0       0.0
BER    19751228              0       1.5      -2.4         0       0.0
BER    19751229              0      -1.2      -3.4         0       0.0
BER    19751230              0      -0.7      -2.8         0       0.0
BER    19751231              0       1.2      -2.6         0       0.0
BER    19760101              0       7.8       0.8         0       0.3
BER    19760102              0       9.1       7.1         0       0.0
BER    19760103              0       9.1       6.7         0       3.3
BER    19760104              1       3.0       0.5         0       0.0
BER    19760105              0       3.4       0.6         0       0.0
BER    19760106              0       6.0       3.6         0       0.0
BER    19760107              0       8.0       4.6         0       0.0
BER    19760108              1       6.7       2.6         0       0.0
BER    19760109              1       7.5       2.3         0       0.0
BER    19760110              0       6.5       2.4         0       1.7
BER    19760111              0       8.3       6.8         0       0.1
BER    19760112              0       7.8       6.0         0       0.0
BER    19760113              0       7.2       4.8         0       0.0
BER    19760114              0       7.4       3.2         0       0.1
BER    19760115              0       5.2       3.4         0       0.1
BER    19760116              0       1.6       0.9         0       6.6
BER    19760117              0       3.8       2.6         0       0.1
BER    19760118              1       3.0       0.6         0       0.0
BER    19760119              0       3.0       0.3         0       0.0
BER    19760120              0       6.0       2.5         0       1.0
BER    19760121              0       6.0       4.4         0       0.3
BER    19760122              0       6.3       4.8         0       0.2
BER    19760123              0       8.1       6.6         3       6.0
BER    19760124              0       1.9       0.2         0       0.0
