 

stn    time           tre200dx  tre200d0  hns000d0  rre150d0
GEO    19470815           29.6      23.2         0       0.0
GEO    19470816           29.8      24.5         0       0.0
GEO    19470817           30.2      24.3         0       0.0
GEO    19470818           32.2      23.4         0       0.0
GEO    19470819           33.2      24.4         0       1.5
GEO    19470820           27.4      23.1         0       0.0
GEO    19470821           29.3      23.7         0       1.0
GEO    19470822           25.4      18.9         0      17.0
GEO    19470823           22.6      18.5         0       0.0
GEO    19470824           24.4      20.0         0       0.0
GEO    19470825           24.8      20.6         0       0.0
GEO    19470826           24.2      20.5         0       0.0
GEO    19470827           23.6      20.4         0       0.0
GEO    19470828           25.0      18.8         0       0.0
GEO    19470829           25.0      19.9         0       0.0
GEO    19470830           24.4      19.6         0       0.0
GEO    19470831           23.1      16.9         0       0.0
GEO    19470901           23.2      18.4         0       2.5
GEO    19470902           20.4      17.6         0       0.0
GEO    19470903           24.0      17.3         0       0.0
GEO    19470904           24.2      17.7         0       0.0
GEO    19470905           24.4      16.7         0      16.0
GEO    19470906           21.8      17.6         0       0.0
GEO    19470907           22.6      17.3         0       0.0
GEO    19470908           24.0      17.5         0       0.0
GEO    19470909           27.0      19.6         0       0.0
GEO    19470910           29.2      21.0         0       0.0
GEO    19470911           30.5      22.2         0       0.0
GEO    19470912           29.0      21.9         0       0.0
GEO    19470913           30.6      23.3         0       0.0
GEO    19470914           30.4      23.2         0       0.0
GEO    19470915           26.3      20.4         0       0.0
GEO    19470916           30.2      21.7         0       0.0
GEO    19470917           25.5      20.6         0       0.0
GEO    19470918           27.0      20.1         0       0.0
GEO    19470919           29.2      21.5         0       0.0
GEO    19470920           27.4      21.0         0       0.1
GEO    19470921           24.5      18.1         0       0.0
GEO    19470922           19.8      15.9         0       0.0
GEO    19470923           20.0      12.8         0      17.0
GEO    19470924           11.2       9.0         0       2.5
GEO    19470925           12.6      11.2         0       0.3
GEO    19470926           19.2      14.0         0       0.1
GEO    19470927           21.2      14.8         0       0.0
GEO    19470928           22.2      14.9         0       0.0
GEO    19470929           21.2      14.9         0       0.0
GEO    19470930           20.8      15.1         0       0.0
GEO    19471001           17.2      11.1         0       0.0
GEO    19471002           18.4      12.2         0       0.0
GEO    19471003           15.0      11.1         0       0.0
GEO    19471004           17.2      10.6         0       0.0
GEO    19471005           18.0      12.4         0       0.0
GEO    19471006           20.6      13.6         0       0.0
GEO    19471007           20.0      13.7         0       0.0
GEO    19471008           18.0      14.2         0       1.5
GEO    19471009           21.2      16.4         0       5.0
GEO    19471010           17.8      15.7         0       0.1
GEO    19471011           16.8      15.4         0       0.0
GEO    19471012           18.5      14.5         0       0.0
GEO    19471013           15.2      11.5         0       0.1
GEO    19471014           17.0      11.0         0       0.1
GEO    19471015           16.6      13.0         0       4.5
GEO    19471016           16.6      12.9         0       0.0
GEO    19471017           16.2      10.7         0       0.0
GEO    19471018           15.4      11.7         0       0.0
GEO    19471019           11.4       6.7         0       0.0
GEO    19471020           12.8       9.4         0       0.0
GEO    19471021           16.5      10.6         0       0.0
GEO    19471022           18.4      11.9         0      16.0
GEO    19471023           13.2      10.9         0      12.0
GEO    19471024           13.5      11.2         0       0.0
GEO    19471025           11.0       9.1         0       0.0
GEO    19471026            8.1       3.1         0       0.0
GEO    19471027            7.4       4.5         0       0.0
GEO    19471028            8.0       6.3         0       0.0
GEO    19471029            9.0       7.1         0       0.0
GEO    19471030            8.4       7.3         0       7.8
GEO    19471031           15.7      11.4         0       0.0
GEO    19471101           14.2      11.2         0       0.0
GEO    19471102           13.4       9.0         0       2.6
GEO    19471103           13.2       8.4         0       2.2
GEO    19471104           11.4       6.7         0       0.0
GEO    19471105           14.0      10.4         0       0.0
GEO    19471106           13.6       7.7         0       0.0
GEO    19471107           11.2       5.8         0       0.0
GEO    19471108           12.5       6.1         0       0.0
GEO    19471109           12.6       8.0         0       0.0
GEO    19471110           12.9       9.6         0       3.6
GEO    19471111           16.0      11.5         0       0.0
GEO    19471112           18.5      10.7         0       0.0
GEO    19471113           13.4      11.9         0       2.0
GEO    19471114           13.5      11.4         0       2.5
GEO    19471115           17.3      14.7         0       1.0
GEO    19471116           17.2       9.9         0       1.0
GEO    19471117            7.8       3.8         1       7.0
GEO    19471118           14.8       9.2         0      13.5
GEO    19471119           12.9      11.1         0      13.0
GEO    19471120           17.6      11.0         0       0.0
GEO    19471121            9.0       7.2         0       0.0
GEO    19471122            7.0       5.6         0       0.0
GEO    19471123           17.0      12.1         0       0.1
GEO    19471124           14.4       8.8         0       0.1
GEO    19471125            6.6       2.5         1       7.0
GEO    19471126            4.0       0.5         0       0.0
GEO    19471127            2.0      -0.7        10       5.0
GEO    19471128            2.2       1.0         0      15.5
GEO    19471129            4.6       1.8         0       0.0
GEO    19471130            3.0      -2.0         0       0.1
GEO    19471201            2.4       1.1         5       2.5
GEO    19471202            4.5       0.5         0       0.0
GEO    19471203            2.4       0.4         2       9.5
GEO    19471204            6.4       3.6         0       0.0
GEO    19471205            3.6       1.3         0       5.0
GEO    19471206            6.3       4.9         0       0.0
GEO    19471207            6.6       5.3         0       5.0
GEO    19471208            7.8       4.5         0       6.0
GEO    19471209            6.0       4.2         0       0.0
GEO    19471210            5.2       3.9         0       0.0
GEO    19471211            4.2       2.5         0       0.0
GEO    19471212            5.0       2.8         0       0.0
GEO    19471213            7.4       5.8         0       0.0
GEO    19471214            7.0       3.3         0       0.0
GEO    19471215            3.0       1.2         0       0.2
GEO    19471216            4.4       0.9         1       0.3
GEO    19471217            3.8       0.9         0       0.2
GEO    19471218            1.5      -0.9         0       0.0
GEO    19471219            0.0      -2.8         6       2.0
GEO    19471220            1.8      -1.5         0       0.0
GEO    19471221            2.1      -0.2         0       0.0
GEO    19471222            4.8       2.5         0       0.0
GEO    19471223            6.0       2.1         0       0.0
GEO    19471224            1.2      -0.9         0       0.0
GEO    19471225            4.5       2.7         0       8.3
GEO    19471226            7.5       6.1         0       0.1
GEO    19471227            8.5       6.1         0       0.0
GEO    19471228           14.5      13.3         0       5.1
GEO    19471229           14.0       7.4         0       7.5
GEO    19471230            3.6       0.3         0       0.2
GEO    19471231            2.9       0.2         0       0.2
GEO    19480101            2.4       1.2         0      10.7
GEO    19480102            7.6       6.5         0       2.5
GEO    19480103           12.4       7.6         0       0.0
GEO    19480104            5.0       2.6         0       0.2
GEO    19480105           12.0       8.4         0       0.0
GEO    19480106            7.1       5.2         0      15.5
GEO    19480107           11.6       9.5         0       6.5
GEO    19480108           10.1       4.3         0       0.0
GEO    19480109            7.8       1.8         0       2.5
GEO    19480110           10.2       5.1         0       0.0
GEO    19480111            5.0       3.4         0       9.0
GEO    19480112            9.6       7.1         0       2.5
GEO    19480113           12.5       9.9         0       0.0
GEO    19480114           12.5      11.0         0       2.5
GEO    19480115           11.2       3.2         0      15.0
GEO    19480116            5.0       2.7         0       0.0
GEO    19480117            4.0       1.8         0       0.0
GEO    19480118            4.5       1.5         0       2.2
GEO    19480119            7.2       3.4         0       0.0
GEO    19480120            4.8       1.5         0       0.0
GEO    19480121            2.8      -0.4         0       0.0
GEO    19480122            6.3       1.5         1       0.3
GEO    19480123            1.4       0.4        20      45.0
GEO    19480124            1.4       0.6        13      28.0
GEO    19480125            2.4       0.9         0       0.0
GEO    19480126            1.4       0.7         0      15.0
GEO    19480127            3.0       0.8         0      13.0
GEO    19480128            8.6       5.3         0       0.3
GEO    19480129            7.8       3.6         0      13.0
GEO    19480130            9.2       6.2         0       0.0
GEO    19480131           14.4      10.7         0       7.0
GEO    19480201           12.2       5.8         0       1.0
GEO    19480202            9.6       5.1         0       0.0
GEO    19480203           15.6      12.4         0       4.0
GEO    19480204           16.8       5.4         0       0.0
GEO    19480205            8.2       3.2         0       0.0
GEO    19480206           10.6       6.6         0       0.0
GEO    19480207            9.4       7.2         0       8.5
GEO    19480208           11.8       9.1         0       0.0
GEO    19480209           14.0      10.0         0       0.0
GEO    19480210           13.5       8.0         0       2.0
GEO    19480211           10.2       5.9         0       0.0
GEO    19480212            9.6       6.6         0       0.0
GEO    19480213            8.2       6.4         0       0.0
GEO    19480214           12.2       6.8         0       0.0
GEO    19480215           12.2       6.7         0       0.0
GEO    19480216            8.5       3.5         0       0.0
GEO    19480217            3.0      -0.3         0       0.0
GEO    19480218            0.4      -2.1         0       0.0
GEO    19480219           -0.2      -3.4         0       0.1
GEO    19480220           -2.0      -6.4        14       2.2
GEO    19480221           -3.0      -5.8         0       0.0
GEO    19480222           -0.6      -4.7         0       0.0
GEO    19480223            4.2      -4.7         0       0.0
GEO    19480224            3.0      -2.7         0       0.0
GEO    19480225            5.4      -0.5         0       0.0
GEO    19480226            0.6      -2.2         0       0.0
GEO    19480227            7.2       0.7         0       0.0
GEO    19480228            9.6       2.6         0       0.0
GEO    19480229           10.0       3.8         0       0.0
GEO    19480301           11.0       6.1         0       0.0
GEO    19480302           10.5       6.6         0       2.0
GEO    19480303           12.5       5.9         0       0.0
GEO    19480304           12.8       4.9         0       0.0
GEO    19480305           11.4       5.1         0       0.0
GEO    19480306           14.5       6.6         0       0.0
GEO    19480307           16.4       7.2         0       0.0
GEO    19480308           15.8       7.7         0       0.0
GEO    19480309           16.4      11.5         0       0.0
GEO    19480310           18.2      12.0         0       0.0
GEO    19480311           18.6      11.8         0       0.0
GEO    19480312           16.1      11.6         0       0.0
GEO    19480313           16.2      10.1         0       0.0
GEO    19480314           19.2      11.4         0       0.0
GEO    19480315           12.4      10.0         0       0.1
GEO    19480316           13.2      10.8         0       0.0
GEO    19480317           15.3      10.5         0       0.0
GEO    19480318           16.8      11.5         0       0.0
GEO    19480319           11.9       8.8         0       0.0
GEO    19480320           15.2       9.0         0       0.0
GEO    19480321           21.6      12.1         0       0.0
GEO    19480322           21.4      10.9         0       0.0
GEO    19480323           15.0      10.0         0       0.0
GEO    19480324           14.4       8.2         0       0.0
GEO    19480325           13.6       8.5         0       0.0
GEO    19480326           16.3      10.1         0       0.0
GEO    19480327           14.3      10.6         0       0.0
GEO    19480328           15.9      10.8         0       0.0
GEO    19480329           21.2      11.1         0       0.0
GEO    19480330           17.0      10.5         0      18.5
GEO    19480331           14.4      10.4         0       0.1
GEO    19480401           10.5       5.1         0      19.4
GEO    19480402           13.3       9.9         0       0.0
GEO    19480403           10.0       4.7         0      19.0
GEO    19480404           12.2       7.8         0       0.0
GEO    19480405           12.8       6.7         0       7.0
GEO    19480406            8.2       5.1         0       0.0
GEO    19480407           10.3       5.4         0       0.0
GEO    19480408           11.2       6.7         0       5.2
GEO    19480409            9.3       6.6         0       0.0
GEO    19480410           12.3       7.2         0       0.0
GEO    19480411           14.8       9.3         0       0.0
GEO    19480412           18.5      11.2         0       0.0
GEO    19480413           16.5       9.0         0       0.0
GEO    19480414           18.7       9.5         0       0.0
GEO    19480415           17.0      12.0         0       0.0
GEO    19480416           11.4       8.9         0       0.1
GEO    19480417           17.8      13.1         0       0.0
GEO    19480418           21.2      14.3         0       0.0
GEO    19480419           21.5      13.3         0      22.0
GEO    19480420           20.4      14.4         0       0.0
GEO    19480421           21.0      16.0         0       0.1
GEO    19480422           16.3      10.6         0       8.0
GEO    19480423           12.0      10.1         0       1.6
GEO    19480424           15.5      11.4         0       0.0
GEO    19480425           17.8      13.8         0       0.0
GEO    19480426           15.4      11.6         0       0.0
GEO    19480427           19.0      11.9         0       0.0
GEO    19480428           21.8      15.5         0       0.0
GEO    19480429           20.0      14.1         0       9.0
GEO    19480430           13.0       9.2         0      12.0
GEO    19480501           16.0      11.2         0       0.0
GEO    19480502           17.2      10.3         0       6.5
GEO    19480503           10.8       9.2         0       0.1
GEO    19480504           13.5       9.7         0       0.0
GEO    19480505           17.8      12.9         0       0.0
GEO    19480506           19.5      13.3         0       0.0
GEO    19480507           22.3      13.7         0       0.0
GEO    19480508           22.0      15.3         0       0.0
GEO    19480509           20.2      15.0         0       2.0
GEO    19480510           22.2      16.7         0       9.0
GEO    19480511           23.5      16.7         0       0.0
GEO    19480512           24.0      20.0         0       0.1
GEO    19480513           24.5      18.9         0       0.0
GEO    19480514           21.0      18.4         0       0.0
GEO    19480515           24.0      19.6         0       0.0
GEO    19480516           21.5      17.3         0       0.0
GEO    19480517           24.3      19.8         0       0.0
GEO    19480518           23.0      16.9         0       0.0
GEO    19480519           20.0      14.9         0       0.0
GEO    19480520           21.5      16.8         0       0.0
GEO    19480521           21.0      14.3         0       0.0
GEO    19480522           21.0      15.8         0       0.0
GEO    19480523           22.5      16.6         0       0.0
GEO    19480524           24.0      18.4         0       0.5
GEO    19480525           21.4      16.6         0       2.0
GEO    19480526           21.0      14.0         0      14.5
GEO    19480527           17.4      13.6         0       5.0
GEO    19480528           18.5      14.2         0       0.0
GEO    19480529           16.0      12.6         0       8.5
GEO    19480530           13.4       9.6         0       0.0
GEO    19480531           18.0      11.8         0       2.0
GEO    19480601           14.5      10.9         0       8.0
GEO    19480602           16.2      11.7         0       3.5
GEO    19480603           17.0      11.1         0       3.0
GEO    19480604           11.5      10.6         0       0.0
GEO    19480605           21.5      11.3         0       0.0
GEO    19480606           25.2      17.7         0       0.0
GEO    19480607           25.5      17.6         0       0.0
GEO    19480608           27.2      19.4         0       0.0
GEO    19480609           27.6      21.7         0       0.0
GEO    19480610           28.4      23.1         0       0.0
GEO    19480611           28.5      22.5         0       0.0
GEO    19480612           30.0      19.6         0       0.0
GEO    19480613           29.3      23.2         0       0.0
GEO    19480614           28.0      23.1         0       0.5
GEO    19480615           27.5      20.1         0      24.0
GEO    19480616           24.3      18.8         0       0.0
GEO    19480617           26.8      19.5         0      25.2
GEO    19480618           23.4      17.8         0      30.0
GEO    19480619           17.2      12.4         0      16.0
GEO    19480620           11.5      10.2         0       4.2
GEO    19480621           20.3      14.7         0       0.0
GEO    19480622           21.8      16.5         0       4.1
GEO    19480623           17.2      12.1         0       4.0
GEO    19480624           19.5      14.0         0       0.0
GEO    19480625           18.0      15.1         0       0.0
GEO    19480626           21.0      15.1         0       0.0
GEO    19480627           27.4      21.7         0       3.0
GEO    19480628           22.0      15.4         0       5.0
GEO    19480629           17.0      12.9         0       2.6
GEO    19480630           15.8      12.1         0       3.2
GEO    19480701           14.4      11.5         0       0.1
GEO    19480702           20.0      14.0         0       0.0
GEO    19480703           19.0      15.1         0       0.0
GEO    19480704           24.6      17.3         0       4.8
GEO    19480705           19.6      14.0         0       1.8
GEO    19480706           13.0      11.6         0       0.2
GEO    19480707           18.8      14.6         0       0.0
GEO    19480708           21.2      14.9         0       0.0
GEO    19480709           19.7      14.1         0       0.0
GEO    19480710           18.5      13.6         0       0.0
GEO    19480711           20.6      16.4         0       0.0
GEO    19480712           21.8      16.9         0       0.0
GEO    19480713           24.0      18.5         0       0.1
GEO    19480714           21.6      16.6         0       0.0
GEO    19480715           17.0      13.6         0      16.2
GEO    19480716           18.4      14.1         0       0.1
GEO    19480717           19.4      13.9         0       3.5
GEO    19480718           19.6      15.8         0       0.1
GEO    19480719           23.6      19.7         0       0.0
GEO    19480720           28.0      18.5         0      26.5
GEO    19480721           28.8      22.4         0       0.0
GEO    19480722           26.5      21.2         0       0.1
GEO    19480723           25.0      20.9         0       0.0
GEO    19480724           21.2      18.1         0       7.0
GEO    19480725           22.8      18.6         0       0.0
GEO    19480726           24.5      19.4         0       0.0
GEO    19480727           27.2      23.7         0       0.0
GEO    19480728           29.4      21.3         0      14.2
GEO    19480729           26.2      21.4         0       0.0
GEO    19480730           28.0      21.3         0       0.2
GEO    19480731           26.6      20.7         0       0.0
GEO    19480801           30.4      22.1         0       0.0
GEO    19480802           27.2      20.8         0       7.0
GEO    19480803           27.2      21.3         0       5.0
GEO    19480804           26.5      19.6         0      18.0
GEO    19480805           25.4      20.2         0       0.2
GEO    19480806           28.0      20.8         0       3.0
GEO    19480807           26.5      21.8         0       0.0
GEO    19480808           23.6      16.3         0       8.0
GEO    19480809           23.0      17.7         0       0.1
GEO    19480810           21.4      16.7         0       0.0
GEO    19480811           23.4      18.3         0       1.0
GEO    19480812           19.0      13.4         0      14.0
GEO    19480813           16.6      13.2         0       6.0
GEO    19480814           15.4      13.1         0       0.5
GEO    19480815           21.5      15.6         0       0.0
GEO    19480816           27.0      21.0         0       0.0
GEO    19480817           23.4      19.2         0       0.5
GEO    19480818           22.0      17.5         0       4.5
GEO    19480819           20.3      14.6         0       2.0
GEO    19480820           20.0      15.6         0       0.0
GEO    19480821           24.5      18.5         0       0.0
GEO    19480822           26.3      21.6         0       2.3
GEO    19480823           26.6      21.6         0       0.0
GEO    19480824           27.8      20.9         0       0.0
GEO    19480825           29.2      23.7         0       0.0
GEO    19480826           29.5      22.4         0       0.0
GEO    19480827           23.5      19.0         0       0.0
GEO    19480828           26.7      20.0         0       0.0
GEO    19480829           22.3      18.5         0       0.0
GEO    19480830           20.3      16.4         0       0.0
GEO    19480831           22.7      18.1         0       0.0
GEO    19480901           26.8      19.9         0       0.0
GEO    19480902           22.8      17.4         0       0.0
GEO    19480903           23.8      17.2         0      41.5
GEO    19480904           15.0      13.0         0      23.0
GEO    19480905           16.3      12.9         0       5.0
GEO    19480906           16.6      12.2         0       0.0
GEO    19480907           19.5      13.9         0       0.0
GEO    19480908           18.4      14.0         0       0.0
GEO    19480909           22.5      16.1         0       0.0
GEO    19480910           25.4      17.8         0       0.0
GEO    19480911           25.0      18.1         0      20.0
GEO    19480912           18.0      14.9         0       1.5
GEO    19480913           18.0      13.2         0       2.0
GEO    19480914           17.4      14.1         0       0.0
GEO    19480915           19.1      15.2         0       0.0
GEO    19480916           21.2      14.3         0       0.0
GEO    19480917           19.5      15.6         0       0.0
GEO    19480918           21.4      14.7         0       0.0
GEO    19480919           18.8      13.2         0       0.0
GEO    19480920           19.5      13.2         0       0.0
GEO    19480921           18.5      12.7         0       0.0
GEO    19480922           15.4      10.4         0       0.0
GEO    19480923           17.3      10.2         0       0.0
GEO    19480924           18.3      13.4         0       0.0
GEO    19480925           19.2      13.2         0       0.0
GEO    19480926           20.3      13.8         0       0.0
GEO    19480927           19.6      15.1         0       0.0
GEO    19480928           21.0      15.9         0       0.0
GEO    19480929           22.2      16.2         0       0.0
GEO    19480930           21.3      15.1         0       0.0
GEO    19481001           17.6      12.2         0       0.0
GEO    19481002           18.5      13.3         0       0.0
GEO    19481003           24.5      18.0         0       0.0
GEO    19481004           24.0      17.0         0       0.0
GEO    19481005           17.0      12.2         0       0.0
GEO    19481006           13.2      10.5         0       0.0
GEO    19481007           13.4      11.2         0       0.0
GEO    19481008           14.5      12.2         0       0.0
GEO    19481009           14.1      11.0         0       0.0
GEO    19481010           12.0      10.4         0       0.0
GEO    19481011           15.0      10.3         0       0.0
GEO    19481012           20.0      13.2         0       0.0
GEO    19481013           18.0      12.3         0       0.0
GEO    19481014           20.6      15.1         0       5.3
GEO    19481015           19.0      13.6         0       0.0
GEO    19481016           15.4      11.9         0       1.0
GEO    19481017           18.0      14.5         0       0.2
GEO    19481018           17.5      14.9         0       8.0
GEO    19481019           16.2      10.2         0       0.0
GEO    19481020           13.4       6.9         0       0.0
GEO    19481021           12.0       5.7         0       0.0
GEO    19481022           12.5       7.0         0       0.0
GEO    19481023           15.0       8.7         0       0.0
GEO    19481024           15.5       9.3         0       0.0
GEO    19481025           18.5      11.7         0       3.0
GEO    19481026           13.2      11.7         0       6.0
GEO    19481027           13.0       7.2         0      18.5
GEO    19481028           10.3       7.9         0       0.0
GEO    19481029           10.3       7.5         0       0.0
GEO    19481030           11.2       8.6         0       0.0
GEO    19481031            8.8       7.1         0       0.0
GEO    19481101           10.0       7.7         0       0.0
GEO    19481102           12.0       9.0         0       9.3
GEO    19481103           14.5      10.4         0       0.0
GEO    19481104           15.1      11.2         0       0.0
GEO    19481105           15.2      12.2         0      11.0
GEO    19481106           13.4       8.6         0       3.0
GEO    19481107           15.5      11.1         0       3.5
GEO    19481108           12.0       6.4         0      13.0
GEO    19481109            8.8       6.3         0       0.0
GEO    19481110            9.8       4.0         0       0.0
GEO    19481111           10.0       3.2         0       0.0
GEO    19481112            8.8       4.6         0       0.0
GEO    19481113           11.5       5.7         0       0.0
GEO    19481114           10.5       5.4         0       0.0
GEO    19481115           12.3       7.8         0       0.0
GEO    19481116           12.3       7.8         0       8.5
GEO    19481117           11.0       6.5         0       0.0
GEO    19481118           10.5       5.1         0       0.0
GEO    19481119            7.8       4.3         0       0.0
GEO    19481120            6.4       4.6         0       0.0
GEO    19481121            6.2       2.7         0       0.0
GEO    19481122            7.0       5.3         0       0.0
GEO    19481123            7.3       5.6         0       0.0
GEO    19481124            5.8       3.8         0       0.0
GEO    19481125            5.6       1.4         0       0.0
GEO    19481126            4.3       0.9         0       0.0
GEO    19481127            3.2       0.9         0       0.0
GEO    19481128            2.0      -1.0         0       0.0
GEO    19481129            5.2      -0.4         0       0.0
GEO    19481130            2.6      -0.2         0       0.0
GEO    19481201            1.2      -0.1         0       0.0
GEO    19481202            1.8      -0.1         0       0.0
GEO    19481203            2.0      -0.2         0       4.5
GEO    19481204            9.5       4.6         0       5.5
GEO    19481205            8.2       4.1         0       0.0
GEO    19481206            6.6       2.1         0       0.0
GEO    19481207            2.0      -0.3         0       0.0
GEO    19481208            1.6      -0.9         0       0.0
GEO    19481209            4.6       1.6         0      13.3
GEO    19481210            5.2       2.8         0       0.0
GEO    19481211            6.3       3.1         0       0.0
GEO    19481212            6.0       4.3         0       0.0
GEO    19481213           11.0       5.4         0       0.0
GEO    19481214            5.3       2.9         0       0.0
GEO    19481215           12.5       7.5         0       3.0
GEO    19481216            9.0       4.2         0       0.0
GEO    19481217            6.3       3.5         0       0.0
GEO    19481218            4.2       1.5         0       0.0
GEO    19481219            4.0       1.6         0       0.0
GEO    19481220            2.4       0.0         0       0.0
GEO    19481221            2.5      -0.1         0       0.0
GEO    19481222            0.5      -1.3         0       0.0
GEO    19481223           -1.2      -2.4         0       0.0
GEO    19481224           -1.0      -2.6         0       0.0
GEO    19481225           -0.6      -2.1         0       0.0
GEO    19481226           -0.7      -2.7         0       0.0
GEO    19481227           -2.0      -4.1         0       0.0
GEO    19481228            1.5      -0.3         0       5.0
GEO    19481229            7.2       5.3         0       1.0
GEO    19481230            8.4       3.1         0       0.1
GEO    19481231            9.3       4.5         0       1.0
GEO    19490101           11.8       8.5         0      15.0
GEO    19490102           12.0       4.0         4      47.0
GEO    19490103            4.4       0.5         0       0.0
GEO    19490104            3.0      -0.6         0       0.0
GEO    19490105            5.5       2.1         0       0.0
GEO    19490106            3.0      -0.3         0       0.0
GEO    19490107            1.2      -0.7         0       0.0
GEO    19490108            2.0      -1.0         0       0.0
GEO    19490109            3.5       1.1         0       0.0
GEO    19490110            1.5      -1.0         0       0.0
GEO    19490111            1.2      -1.1         0       0.0
GEO    19490112            3.6       1.4         0       0.0
GEO    19490113            3.4      -0.1         0       0.0
GEO    19490114            1.4      -0.5         0       1.8
GEO    19490115            3.8       2.5         0       1.3
GEO    19490116            7.2       5.2         0       8.0
GEO    19490117            9.0       5.3         0       0.0
GEO    19490118            8.6       5.8         0       0.0
GEO    19490119           10.3       4.3         0       0.0
GEO    19490120           14.3       6.7         0       0.0
GEO    19490121           10.6       5.9         0       0.0
GEO    19490122            7.8       3.7         0       0.0
GEO    19490123            4.5       0.0         0       0.0
GEO    19490124            4.5      -0.1         0       0.0
GEO    19490125            5.1       0.6         0       0.0
GEO    19490126            5.0       0.3         0       0.0
GEO    19490127            0.6      -1.0         0       0.0
GEO    19490128           -0.2      -2.2         0       0.0
GEO    19490129           -0.6      -2.2         0       0.0
GEO    19490130            2.5       1.0         0       0.0
GEO    19490131            7.5       2.6         0       0.0
GEO    19490201            4.4       0.9         0       0.0
GEO    19490202            3.2      -2.8         0       0.0
GEO    19490203           -1.3      -3.8         0       0.0
GEO    19490204           -0.2      -3.5         0       0.0
GEO    19490205            3.5      -2.2         0       0.0
GEO    19490206            5.0      -0.5         0       0.0
GEO    19490207            6.4      -0.4         0       0.0
GEO    19490208            9.3       3.6         0       0.0
GEO    19490209           11.5       8.4         0       2.3
GEO    19490210           11.3       4.3         0       0.0
GEO    19490211            7.2       2.1         0       0.0
GEO    19490212            7.2       2.5         0       0.0
GEO    19490213            6.5       3.0         0       0.0
GEO    19490214            3.4      -0.1         0       0.0
GEO    19490215            5.5       0.4         0       0.0
GEO    19490216            5.5       0.8         0       0.0
GEO    19490217            8.8       3.1         0       0.0
GEO    19490218            8.0       3.5         0       0.0
GEO    19490219           11.2       4.9         0       0.0
GEO    19490220           10.0       4.4         0       0.0
GEO    19490221            9.5       3.8         0       0.0
GEO    19490222           10.9       4.5         0       0.0
GEO    19490223           11.5       4.5         0       0.0
GEO    19490224           10.4       4.2         0       0.0
GEO    19490225           11.8       5.2         0       0.0
GEO    19490226            9.5       4.2         0       0.0
GEO    19490227           10.7       6.1         0       0.0
GEO    19490228            7.2       1.7         0       0.0
GEO    19490301            4.5       1.4         0       0.0
GEO    19490302            3.2      -0.4         0       0.0
GEO    19490303           -1.0      -5.1         3       0.3
GEO    19490304            0.5      -3.7         0       0.0
GEO    19490305           -1.4      -4.2         0       0.0
GEO    19490306            0.0      -3.8         0       0.0
GEO    19490307            4.0      -2.4         0       0.0
GEO    19490308            3.8       0.2         7      12.5
GEO    19490309            2.4       0.5         5      35.0
GEO    19490310            3.2       2.1         0      20.0
GEO    19490311            6.4       3.4         0       4.0
GEO    19490312            8.5       4.2         0       0.0
GEO    19490313            9.2       5.9         0       0.0
GEO    19490314           15.5      10.7         0       5.2
GEO    19490315           14.4       8.4         0       0.0
GEO    19490316           14.0       7.7         0       0.0
GEO    19490317           10.6       6.9         0       0.0
GEO    19490318           10.0       5.8         0       0.0
GEO    19490319            5.5       2.1         0       0.0
GEO    19490320            3.0       0.6         0       0.0
GEO    19490321            5.2       1.7         0       0.0
GEO    19490322            7.6       3.7         0       0.0
GEO    19490323            9.6       5.6         0       0.0
GEO    19490324           12.5       7.0         0       0.0
GEO    19490325           14.2       8.4         0       0.0
GEO    19490326           14.0       8.8         0       0.0
GEO    19490327           15.5       9.9         0       0.0
GEO    19490328           14.2       7.8         0       0.0
GEO    19490329           17.5       9.6         0       0.0
GEO    19490330           18.7      10.5         0       0.0
GEO    19490331           18.6      10.6         0       0.0
GEO    19490401           14.6       9.1         0       0.0
GEO    19490402           15.0      11.4         0       0.1
GEO    19490403           19.0      12.7         0       0.0
GEO    19490404           22.2      15.9         0       0.1
GEO    19490405           21.4      14.4         0       0.1
GEO    19490406           24.4      17.1         0      10.6
GEO    19490407           18.0       9.6         0       3.2
GEO    19490408            9.4       4.8         0       0.0
GEO    19490409            7.4       3.2         0       0.0
GEO    19490410           11.0       5.1         0       0.0
GEO    19490411           18.0       9.7         0       0.0
GEO    19490412           21.6      14.0         0       0.0
GEO    19490413           19.0      12.3         0       0.0
GEO    19490414           22.0      15.4         0       0.0
GEO    19490415           23.5      16.8         0       0.0
GEO    19490416           22.0      17.8         0       0.0
GEO    19490417           22.5      18.8         0       0.0
GEO    19490418           23.5      17.5         0       0.0
GEO    19490419           25.6      17.9         0       0.0
GEO    19490420           21.5      16.3         0       0.0
GEO    19490421           26.5      17.7         0       0.0
GEO    19490422           24.5      16.2         0       0.0
GEO    19490423           18.0      14.4         0       0.0
GEO    19490424           20.0      14.1         0       8.6
GEO    19490425           17.2       9.8         0      12.2
GEO    19490426            8.4       5.5         0       0.0
GEO    19490427           10.4       7.4         0       0.0
GEO    19490428           11.2       8.7         0       0.0
GEO    19490429           17.4      11.3         0      17.0
GEO    19490430           12.5       8.1         0       0.0
GEO    19490501           10.3       8.4         0       0.1
GEO    19490502           11.4       9.4         0       0.0
GEO    19490503           15.8      12.5         0       0.0
GEO    19490504           19.4      13.8         0       4.5
GEO    19490505           20.0      14.0         0       0.1
GEO    19490506           13.0       9.4         0       4.3
