 

stn    time           hns000d0
LUZ    19490817              0
LUZ    19490818              0
LUZ    19490819              0
LUZ    19490820              0
LUZ    19490821              0
LUZ    19490822              0
LUZ    19490823              0
LUZ    19490824              0
LUZ    19490825              0
LUZ    19490826              0
LUZ    19490827              0
LUZ    19490828              0
LUZ    19490829              0
LUZ    19490830              0
LUZ    19490831              0
LUZ    19490901              0
LUZ    19490902              0
LUZ    19490903              0
LUZ    19490904              0
LUZ    19490905              0
LUZ    19490906              0
LUZ    19490907              0
LUZ    19490908              0
LUZ    19490909              0
LUZ    19490910              0
LUZ    19490911              0
LUZ    19490912              0
LUZ    19490913              0
LUZ    19490914              0
LUZ    19490915              0
LUZ    19490916              0
LUZ    19490917              0
LUZ    19490918              0
LUZ    19490919              0
LUZ    19490920              0
LUZ    19490921              0
LUZ    19490922              0
LUZ    19490923              0
LUZ    19490924              0
LUZ    19490925              0
LUZ    19490926              0
LUZ    19490927              0
LUZ    19490928              0
LUZ    19490929              0
LUZ    19490930              0
LUZ    19491001              0
LUZ    19491002              0
LUZ    19491003              0
LUZ    19491004              0
LUZ    19491005              0
LUZ    19491006              0
LUZ    19491007              0
LUZ    19491008              0
LUZ    19491009              0
LUZ    19491010              0
LUZ    19491011              0
LUZ    19491012              0
LUZ    19491013              0
LUZ    19491014              0
LUZ    19491015              0
LUZ    19491016              0
LUZ    19491017              0
LUZ    19491018              0
LUZ    19491019              0
LUZ    19491020              0
LUZ    19491021              0
LUZ    19491022              0
LUZ    19491023              0
LUZ    19491024              0
LUZ    19491025              0
LUZ    19491026              0
LUZ    19491027              0
LUZ    19491028              0
LUZ    19491029              0
LUZ    19491030              0
LUZ    19491031              0
LUZ    19491101              0
LUZ    19491102              0
LUZ    19491103              0
LUZ    19491104              0
LUZ    19491105              0
LUZ    19491106              0
LUZ    19491107              0
LUZ    19491108              0
LUZ    19491109              0
LUZ    19491110              0
LUZ    19491111              0
LUZ    19491112              0
LUZ    19491113              0
LUZ    19491114              0
LUZ    19491115              0
LUZ    19491116              0
LUZ    19491117              0
LUZ    19491118              0
LUZ    19491119              0
LUZ    19491120              0
LUZ    19491121              0
LUZ    19491122              0
LUZ    19491123              0
LUZ    19491124              0
LUZ    19491125              0
LUZ    19491126              0
LUZ    19491127              0
LUZ    19491128              0
LUZ    19491129              0
LUZ    19491130              0
LUZ    19491201              0
LUZ    19491202              0
LUZ    19491203              0
LUZ    19491204              0
LUZ    19491205              0
LUZ    19491206              0
LUZ    19491207              0
LUZ    19491208              0
LUZ    19491209              1
LUZ    19491210              0
LUZ    19491211              0
LUZ    19491212              0
LUZ    19491213              0
LUZ    19491214              0
LUZ    19491215              0
LUZ    19491216              0
LUZ    19491217              0
LUZ    19491218              0
LUZ    19491219              0
LUZ    19491220              0
LUZ    19491221              0
LUZ    19491222              0
LUZ    19491223              0
LUZ    19491224              0
LUZ    19491225              0
LUZ    19491226              0
LUZ    19491227              0
LUZ    19491228              0
LUZ    19491229              0
LUZ    19491230              0
LUZ    19491231              0
LUZ    19500101              0
LUZ    19500102              0
LUZ    19500103              1
LUZ    19500104              0
LUZ    19500105              0
LUZ    19500106              0
LUZ    19500107              0
LUZ    19500108              0
LUZ    19500109              0
LUZ    19500110              0
LUZ    19500111              0
LUZ    19500112              0
LUZ    19500113              0
LUZ    19500114              0
LUZ    19500115              0
LUZ    19500116              0
LUZ    19500117              3
LUZ    19500118              1
LUZ    19500119              0
LUZ    19500120              0
LUZ    19500121              0
LUZ    19500122              0
LUZ    19500123              0
LUZ    19500124              6
LUZ    19500125              0
LUZ    19500126              0
LUZ    19500127              0
LUZ    19500128              0
LUZ    19500129              0
LUZ    19500130              0
LUZ    19500131              0
LUZ    19500201              0
LUZ    19500202              0
LUZ    19500203              0
LUZ    19500204              0
LUZ    19500205              0
LUZ    19500206              0
LUZ    19500207              0
LUZ    19500208              0
LUZ    19500209              0
LUZ    19500210              0
LUZ    19500211              0
LUZ    19500212              0
LUZ    19500213              0
LUZ    19500214              0
LUZ    19500215              0
LUZ    19500216              0
LUZ    19500217              0
LUZ    19500218              0
LUZ    19500219              0
LUZ    19500220              0
LUZ    19500221              0
LUZ    19500222              0
LUZ    19500223              0
LUZ    19500224              0
LUZ    19500225              0
LUZ    19500226              1
LUZ    19500227              3
LUZ    19500228              0
LUZ    19500301              0
LUZ    19500302              0
LUZ    19500303              0
LUZ    19500304              0
LUZ    19500305              0
LUZ    19500306              0
LUZ    19500307              0
LUZ    19500308              0
LUZ    19500309              0
LUZ    19500310              0
LUZ    19500311              0
LUZ    19500312              0
LUZ    19500313              0
LUZ    19500314              0
LUZ    19500315              0
LUZ    19500316              0
LUZ    19500317              0
LUZ    19500318              0
LUZ    19500319              0
LUZ    19500320              0
LUZ    19500321              0
LUZ    19500322              0
LUZ    19500323              0
LUZ    19500324              0
LUZ    19500325              0
LUZ    19500326              0
LUZ    19500327              0
LUZ    19500328              0
LUZ    19500329              5
LUZ    19500330              0
LUZ    19500331              0
LUZ    19500401              0
LUZ    19500402              0
LUZ    19500403              0
LUZ    19500404              0
LUZ    19500405              0
LUZ    19500406              0
LUZ    19500407              0
LUZ    19500408              0
LUZ    19500409              0
LUZ    19500410              0
LUZ    19500411              0
LUZ    19500412              0
LUZ    19500413              0
LUZ    19500414              0
LUZ    19500415              0
LUZ    19500416              0
LUZ    19500417              0
LUZ    19500418              0
LUZ    19500419              0
LUZ    19500420              0
LUZ    19500421              0
LUZ    19500422              0
LUZ    19500423              0
LUZ    19500424              0
LUZ    19500425              0
LUZ    19500426              0
LUZ    19500427              0
LUZ    19500428              0
LUZ    19500429              0
LUZ    19500430              0
LUZ    19500501              0
LUZ    19500502              0
LUZ    19500503              0
LUZ    19500504              0
LUZ    19500505              0
LUZ    19500506              0
LUZ    19500507              0
LUZ    19500508              0
LUZ    19500509              0
LUZ    19500510              0
LUZ    19500511              0
LUZ    19500512              0
LUZ    19500513              0
LUZ    19500514              0
LUZ    19500515              0
LUZ    19500516              0
LUZ    19500517              0
LUZ    19500518              0
LUZ    19500519              0
LUZ    19500520              0
LUZ    19500521              0
LUZ    19500522              0
LUZ    19500523              0
LUZ    19500524              0
LUZ    19500525              0
LUZ    19500526              0
LUZ    19500527              0
LUZ    19500528              0
LUZ    19500529              0
LUZ    19500530              0
LUZ    19500531              0
LUZ    19500601              0
LUZ    19500602              0
LUZ    19500603              0
LUZ    19500604              0
LUZ    19500605              0
LUZ    19500606              0
LUZ    19500607              0
LUZ    19500608              0
LUZ    19500609              0
LUZ    19500610              0
LUZ    19500611              0
LUZ    19500612              0
LUZ    19500613              0
LUZ    19500614              0
LUZ    19500615              0
LUZ    19500616              0
LUZ    19500617              0
LUZ    19500618              0
LUZ    19500619              0
LUZ    19500620              0
LUZ    19500621              0
LUZ    19500622              0
LUZ    19500623              0
LUZ    19500624              0
LUZ    19500625              0
LUZ    19500626              0
LUZ    19500627              0
LUZ    19500628              0
LUZ    19500629              0
LUZ    19500630              0
LUZ    19500701              0
LUZ    19500702              0
LUZ    19500703              0
LUZ    19500704              0
LUZ    19500705              0
LUZ    19500706              0
LUZ    19500707              0
LUZ    19500708              0
LUZ    19500709              0
LUZ    19500710              0
LUZ    19500711              0
LUZ    19500712              0
LUZ    19500713              0
LUZ    19500714              0
LUZ    19500715              0
LUZ    19500716              0
LUZ    19500717              0
LUZ    19500718              0
LUZ    19500719              0
LUZ    19500720              0
LUZ    19500721              0
LUZ    19500722              0
LUZ    19500723              0
LUZ    19500724              0
LUZ    19500725              0
LUZ    19500726              0
LUZ    19500727              0
LUZ    19500728              0
LUZ    19500729              0
LUZ    19500730              0
LUZ    19500731              0
LUZ    19500801              0
LUZ    19500802              0
LUZ    19500803              0
LUZ    19500804              0
LUZ    19500805              0
LUZ    19500806              0
LUZ    19500807              0
LUZ    19500808              0
LUZ    19500809              0
LUZ    19500810              0
LUZ    19500811              0
LUZ    19500812              0
LUZ    19500813              0
LUZ    19500814              0
LUZ    19500815              0
LUZ    19500816              0
LUZ    19500817              0
LUZ    19500818              0
LUZ    19500819              0
LUZ    19500820              0
LUZ    19500821              0
LUZ    19500822              0
LUZ    19500823              0
LUZ    19500824              0
LUZ    19500825              0
LUZ    19500826              0
LUZ    19500827              0
LUZ    19500828              0
LUZ    19500829              0
LUZ    19500830              0
LUZ    19500831              0
LUZ    19500901              0
LUZ    19500902              0
LUZ    19500903              0
LUZ    19500904              0
LUZ    19500905              0
LUZ    19500906              0
LUZ    19500907              0
LUZ    19500908              0
LUZ    19500909              0
LUZ    19500910              0
LUZ    19500911              0
LUZ    19500912              0
LUZ    19500913              0
LUZ    19500914              0
LUZ    19500915              0
LUZ    19500916              0
LUZ    19500917              0
LUZ    19500918              0
LUZ    19500919              0
LUZ    19500920              0
LUZ    19500921              0
LUZ    19500922              0
LUZ    19500923              0
LUZ    19500924              0
LUZ    19500925              0
LUZ    19500926              0
LUZ    19500927              0
LUZ    19500928              0
LUZ    19500929              0
LUZ    19500930              0
LUZ    19501001              0
LUZ    19501002              0
LUZ    19501003              0
LUZ    19501004              0
LUZ    19501005              0
LUZ    19501006              0
LUZ    19501007              0
LUZ    19501008              0
LUZ    19501009              0
LUZ    19501010              0
LUZ    19501011              0
LUZ    19501012              0
LUZ    19501013              0
LUZ    19501014              0
LUZ    19501015              0
LUZ    19501016              0
LUZ    19501017              0
LUZ    19501018              0
LUZ    19501019              0
LUZ    19501020              0
LUZ    19501021              0
LUZ    19501022              0
LUZ    19501023              0
LUZ    19501024              0
LUZ    19501025              0
LUZ    19501026              0
LUZ    19501027              0
LUZ    19501028              0
LUZ    19501029              0
LUZ    19501030              0
LUZ    19501031              0
LUZ    19501101              0
LUZ    19501102              0
LUZ    19501103              0
LUZ    19501104              0
LUZ    19501105              0
LUZ    19501106              0
LUZ    19501107              0
LUZ    19501108              0
LUZ    19501109              0
LUZ    19501110              0
LUZ    19501111              0
LUZ    19501112              0
LUZ    19501113              0
LUZ    19501114              0
LUZ    19501115              0
LUZ    19501116              0
LUZ    19501117              0
LUZ    19501118              0
LUZ    19501119              0
LUZ    19501120              0
LUZ    19501121              0
LUZ    19501122              0
LUZ    19501123              0
LUZ    19501124              0
LUZ    19501125              8
LUZ    19501126             10
LUZ    19501127              0
LUZ    19501128              0
LUZ    19501129              0
LUZ    19501130              0
LUZ    19501201              0
LUZ    19501202              0
LUZ    19501203              4
LUZ    19501204              0
LUZ    19501205              0
LUZ    19501206              0
LUZ    19501207             12
LUZ    19501208              0
LUZ    19501209              0
LUZ    19501210              0
LUZ    19501211              2
LUZ    19501212              4
LUZ    19501213              0
LUZ    19501214              0
LUZ    19501215              7
LUZ    19501216              0
LUZ    19501217              0
LUZ    19501218              2
LUZ    19501219              0
LUZ    19501220              7
LUZ    19501221              0
LUZ    19501222              0
LUZ    19501223              0
LUZ    19501224              0
LUZ    19501225              0
LUZ    19501226              0
LUZ    19501227              0
LUZ    19501228              0
LUZ    19501229              0
LUZ    19501230              0
LUZ    19501231              0
LUZ    19510101              0
LUZ    19510102              1
LUZ    19510103              1
LUZ    19510104              0
LUZ    19510105              0
LUZ    19510106              0
LUZ    19510107              0
LUZ    19510108              0
LUZ    19510109              0
LUZ    19510110              0
LUZ    19510111              0
LUZ    19510112              0
LUZ    19510113              0
LUZ    19510114              0
LUZ    19510115              0
LUZ    19510116              0
LUZ    19510117              0
LUZ    19510118              0
LUZ    19510119              0
LUZ    19510120              0
LUZ    19510121              0
LUZ    19510122              0
LUZ    19510123              0
LUZ    19510124              0
LUZ    19510125              0
LUZ    19510126              0
LUZ    19510127              0
LUZ    19510128              0
LUZ    19510129              0
LUZ    19510130              0
LUZ    19510131              0
LUZ    19510201              0
LUZ    19510202              0
LUZ    19510203              0
LUZ    19510204              0
LUZ    19510205              0
LUZ    19510206              0
LUZ    19510207              0
LUZ    19510208              0
LUZ    19510209              0
LUZ    19510210              0
LUZ    19510211              0
LUZ    19510212              0
LUZ    19510213              0
LUZ    19510214              0
LUZ    19510215              0
LUZ    19510216              0
LUZ    19510217              0
LUZ    19510218              0
LUZ    19510219              1
LUZ    19510220              0
LUZ    19510221              0
LUZ    19510222              3
LUZ    19510223              0
LUZ    19510224              0
LUZ    19510225              0
LUZ    19510226              6
LUZ    19510227              0
LUZ    19510228              0
LUZ    19510301              0
LUZ    19510302              0
LUZ    19510303              0
LUZ    19510304              0
LUZ    19510305              0
LUZ    19510306              0
LUZ    19510307              0
LUZ    19510308              0
LUZ    19510309              0
LUZ    19510310              0
LUZ    19510311              0
LUZ    19510312              0
LUZ    19510313              0
LUZ    19510314              0
LUZ    19510315              0
LUZ    19510316              0
LUZ    19510317              0
LUZ    19510318              0
LUZ    19510319              0
LUZ    19510320              2
LUZ    19510321              0
LUZ    19510322              0
LUZ    19510323              0
LUZ    19510324              0
LUZ    19510325              1
LUZ    19510326              0
LUZ    19510327              0
LUZ    19510328              0
LUZ    19510329              0
LUZ    19510330              0
LUZ    19510331              0
LUZ    19510401              0
LUZ    19510402              0
LUZ    19510403              0
LUZ    19510404              0
LUZ    19510405              0
LUZ    19510406              0
LUZ    19510407              0
LUZ    19510408              0
LUZ    19510409              0
LUZ    19510410              0
LUZ    19510411              0
LUZ    19510412              0
LUZ    19510413              0
LUZ    19510414              0
LUZ    19510415              0
LUZ    19510416              0
LUZ    19510417              0
LUZ    19510418              0
LUZ    19510419              0
LUZ    19510420              0
LUZ    19510421              0
LUZ    19510422              0
LUZ    19510423              0
LUZ    19510424              0
LUZ    19510425              0
LUZ    19510426              0
LUZ    19510427              0
LUZ    19510428              0
LUZ    19510429              0
LUZ    19510430              0
LUZ    19510501              0
LUZ    19510502              0
LUZ    19510503              0
LUZ    19510504              0
LUZ    19510505              0
LUZ    19510506              0
LUZ    19510507              0
LUZ    19510508              0
LUZ    19510509              0
LUZ    19510510              0
LUZ    19510511              0
LUZ    19510512              0
LUZ    19510513              0
LUZ    19510514              0
LUZ    19510515              0
LUZ    19510516              0
LUZ    19510517              0
LUZ    19510518              0
LUZ    19510519              0
LUZ    19510520              0
LUZ    19510521              0
LUZ    19510522              0
LUZ    19510523              0
LUZ    19510524              0
LUZ    19510525              0
LUZ    19510526              0
LUZ    19510527              0
LUZ    19510528              0
LUZ    19510529              0
LUZ    19510530              0
LUZ    19510531              0
LUZ    19510601              0
LUZ    19510602              0
LUZ    19510603              0
LUZ    19510604              0
LUZ    19510605              0
LUZ    19510606              0
LUZ    19510607              0
LUZ    19510608              0
LUZ    19510609              0
LUZ    19510610              0
LUZ    19510611              0
LUZ    19510612              0
LUZ    19510613              0
LUZ    19510614              0
LUZ    19510615              0
LUZ    19510616              0
LUZ    19510617              0
LUZ    19510618              0
LUZ    19510619              0
LUZ    19510620              0
LUZ    19510621              0
LUZ    19510622              0
LUZ    19510623              0
LUZ    19510624              0
LUZ    19510625              0
LUZ    19510626              0
LUZ    19510627              0
LUZ    19510628              0
LUZ    19510629              0
LUZ    19510630              0
LUZ    19510701              0
LUZ    19510702              0
LUZ    19510703              0
LUZ    19510704              0
LUZ    19510705              0
LUZ    19510706              0
LUZ    19510707              0
LUZ    19510708              0
LUZ    19510709              0
LUZ    19510710              0
LUZ    19510711              0
LUZ    19510712              0
LUZ    19510713              0
LUZ    19510714              0
LUZ    19510715              0
LUZ    19510716              0
LUZ    19510717              0
LUZ    19510718              0
LUZ    19510719              0
LUZ    19510720              0
LUZ    19510721              0
LUZ    19510722              0
LUZ    19510723              0
LUZ    19510724              0
LUZ    19510725              0
LUZ    19510726              0
LUZ    19510727              0
LUZ    19510728              0
LUZ    19510729              0
LUZ    19510730              0
LUZ    19510731              0
LUZ    19510801              0
LUZ    19510802              0
LUZ    19510803              0
LUZ    19510804              0
LUZ    19510805              0
LUZ    19510806              0
LUZ    19510807              0
LUZ    19510808              0
LUZ    19510809              0
LUZ    19510810              0
LUZ    19510811              0
LUZ    19510812              0
LUZ    19510813              0
LUZ    19510814              0
LUZ    19510815              0
LUZ    19510816              0
LUZ    19510817              0
LUZ    19510818              0
LUZ    19510819              0
LUZ    19510820              0
LUZ    19510821              0
LUZ    19510822              0
LUZ    19510823              0
LUZ    19510824              0
LUZ    19510825              0
LUZ    19510826              0
LUZ    19510827              0
LUZ    19510828              0
LUZ    19510829              0
LUZ    19510830              0
LUZ    19510831              0
LUZ    19510901              0
LUZ    19510902              0
LUZ    19510903              0
LUZ    19510904              0
LUZ    19510905              0
LUZ    19510906              0
LUZ    19510907              0
LUZ    19510908              0
LUZ    19510909              0
LUZ    19510910              0
LUZ    19510911              0
LUZ    19510912              0
LUZ    19510913              0
LUZ    19510914              0
LUZ    19510915              0
LUZ    19510916              0
LUZ    19510917              0
LUZ    19510918              0
LUZ    19510919              0
LUZ    19510920              0
LUZ    19510921              0
LUZ    19510922              0
LUZ    19510923              0
LUZ    19510924              0
LUZ    19510925              0
LUZ    19510926              0
LUZ    19510927              0
LUZ    19510928              0
LUZ    19510929              0
LUZ    19510930              0
LUZ    19511001              0
LUZ    19511002              0
LUZ    19511003              0
LUZ    19511004              0
LUZ    19511005              0
LUZ    19511006              0
LUZ    19511007              0
LUZ    19511008              0
LUZ    19511009              0
LUZ    19511010              0
LUZ    19511011              0
LUZ    19511012              0
LUZ    19511013              0
LUZ    19511014              0
LUZ    19511015              0
LUZ    19511016              0
LUZ    19511017              0
LUZ    19511018              0
LUZ    19511019              0
LUZ    19511020              0
LUZ    19511021              0
LUZ    19511022              0
LUZ    19511023              0
LUZ    19511024              0
LUZ    19511025              0
LUZ    19511026              0
LUZ    19511027              0
LUZ    19511028              0
LUZ    19511029              0
LUZ    19511030              0
LUZ    19511031              0
LUZ    19511101              0
LUZ    19511102              0
LUZ    19511103              0
LUZ    19511104              0
LUZ    19511105              0
LUZ    19511106              0
LUZ    19511107              0
LUZ    19511108              0
LUZ    19511109              0
LUZ    19511110              0
LUZ    19511111              0
LUZ    19511112              0
LUZ    19511113              0
LUZ    19511114              0
LUZ    19511115              0
LUZ    19511116              0
LUZ    19511117              0
LUZ    19511118              0
LUZ    19511119              0
LUZ    19511120              0
LUZ    19511121              0
LUZ    19511122              0
LUZ    19511123              0
LUZ    19511124              0
LUZ    19511125              0
LUZ    19511126              0
LUZ    19511127              0
LUZ    19511128              0
LUZ    19511129              0
LUZ    19511130              0
LUZ    19511201              0
LUZ    19511202              4
LUZ    19511203              0
LUZ    19511204              0
LUZ    19511205              0
LUZ    19511206              0
LUZ    19511207              0
LUZ    19511208              0
LUZ    19511209              0
LUZ    19511210              0
LUZ    19511211              0
LUZ    19511212              0
LUZ    19511213              0
LUZ    19511214              0
LUZ    19511215              0
LUZ    19511216              0
LUZ    19511217              0
LUZ    19511218              0
LUZ    19511219              0
LUZ    19511220              0
LUZ    19511221              0
LUZ    19511222              0
LUZ    19511223              0
LUZ    19511224              0
LUZ    19511225              0
LUZ    19511226              0
LUZ    19511227              0
LUZ    19511228              0
LUZ    19511229              4
LUZ    19511230              0
LUZ    19511231              0
LUZ    19520101              0
LUZ    19520102              0
LUZ    19520103              2
LUZ    19520104              0
LUZ    19520105              0
LUZ    19520106              0
LUZ    19520107              0
LUZ    19520108              0
LUZ    19520109              0
LUZ    19520110              0
LUZ    19520111              0
LUZ    19520112              4
LUZ    19520113              0
LUZ    19520114              0
LUZ    19520115              0
LUZ    19520116              0
LUZ    19520117              9
LUZ    19520118              3
LUZ    19520119             14
LUZ    19520120              0
LUZ    19520121              0
LUZ    19520122              0
LUZ    19520123              0
LUZ    19520124              0
LUZ    19520125              7
LUZ    19520126              0
LUZ    19520127              7
LUZ    19520128              0
LUZ    19520129              0
LUZ    19520130              0
LUZ    19520131              1
LUZ    19520201              4
LUZ    19520202              0
LUZ    19520203              4
LUZ    19520204             22
LUZ    19520205              8
LUZ    19520206              0
LUZ    19520207              1
LUZ    19520208              5
LUZ    19520209              2
LUZ    19520210              0
LUZ    19520211              0
LUZ    19520212             21
LUZ    19520213              5
LUZ    19520214              0
LUZ    19520215              1
LUZ    19520216              1
LUZ    19520217              0
LUZ    19520218              0
LUZ    19520219              0
LUZ    19520220              0
LUZ    19520221              0
LUZ    19520222              0
LUZ    19520223              0
LUZ    19520224              0
LUZ    19520225              0
LUZ    19520226              0
LUZ    19520227              0
LUZ    19520228              0
LUZ    19520229              0
LUZ    19520301              0
LUZ    19520302              0
LUZ    19520303              0
LUZ    19520304              0
LUZ    19520305              0
LUZ    19520306              0
LUZ    19520307              4
LUZ    19520308              0
LUZ    19520309              0
LUZ    19520310              0
LUZ    19520311              0
LUZ    19520312              0
LUZ    19520313              0
LUZ    19520314              0
LUZ    19520315              0
LUZ    19520316              0
LUZ    19520317              0
LUZ    19520318              0
LUZ    19520319              0
LUZ    19520320              0
LUZ    19520321              0
LUZ    19520322              0
LUZ    19520323              0
LUZ    19520324              0
LUZ    19520325              0
LUZ    19520326              0
LUZ    19520327              0
LUZ    19520328              0
LUZ    19520329              0
LUZ    19520330              0
LUZ    19520331              0
LUZ    19520401             17
LUZ    19520402              0
LUZ    19520403              0
LUZ    19520404              0
LUZ    19520405              0
LUZ    19520406              0
LUZ    19520407              0
LUZ    19520408              0
LUZ    19520409              0
LUZ    19520410              0
LUZ    19520411              0
LUZ    19520412              0
LUZ    19520413              0
LUZ    19520414              0
LUZ    19520415              0
LUZ    19520416              0
LUZ    19520417              0
LUZ    19520418              0
LUZ    19520419              0
LUZ    19520420              0
LUZ    19520421              0
LUZ    19520422              0
LUZ    19520423              0
LUZ    19520424              0
LUZ    19520425              0
LUZ    19520426              0
LUZ    19520427              0
LUZ    19520428              0
LUZ    19520429              0
LUZ    19520430              0
LUZ    19520501              0
LUZ    19520502              0
LUZ    19520503              0
LUZ    19520504              0
LUZ    19520505              0
LUZ    19520506              0
LUZ    19520507              0
LUZ    19520508              0
LUZ    19520509              0
LUZ    19520510              0
LUZ    19520511              0
LUZ    19520512              0
LUZ    19520513              0
LUZ    19520514              0
LUZ    19520515              0
LUZ    19520516              0
LUZ    19520517              0
LUZ    19520518              0
LUZ    19520519              0
LUZ    19520520              0
LUZ    19520521              0
LUZ    19520522              0
LUZ    19520523              0
LUZ    19520524              0
LUZ    19520525              0
LUZ    19520526              0
LUZ    19520527              0
LUZ    19520528              0
LUZ    19520529              0
LUZ    19520530              0
LUZ    19520531              0
LUZ    19520601              0
LUZ    19520602              0
LUZ    19520603              0
LUZ    19520604              0
LUZ    19520605              0
LUZ    19520606              0
LUZ    19520607              0
LUZ    19520608              0
LUZ    19520609              0
LUZ    19520610              0
LUZ    19520611              0
LUZ    19520612              0
LUZ    19520613              0
LUZ    19520614              0
LUZ    19520615              0
LUZ    19520616              0
LUZ    19520617              0
LUZ    19520618              0
LUZ    19520619              0
LUZ    19520620              0
LUZ    19520621              0
LUZ    19520622              0
LUZ    19520623              0
LUZ    19520624              0
LUZ    19520625              0
LUZ    19520626              0
LUZ    19520627              0
LUZ    19520628              0
LUZ    19520629              0
LUZ    19520630              0
LUZ    19520701              0
LUZ    19520702              0
LUZ    19520703              0
LUZ    19520704              0
LUZ    19520705              0
LUZ    19520706              0
LUZ    19520707              0
LUZ    19520708              0
LUZ    19520709              0
LUZ    19520710              0
LUZ    19520711              0
LUZ    19520712              0
LUZ    19520713              0
LUZ    19520714              0
LUZ    19520715              0
LUZ    19520716              0
LUZ    19520717              0
LUZ    19520718              0
LUZ    19520719              0
LUZ    19520720              0
LUZ    19520721              0
LUZ    19520722              0
LUZ    19520723              0
LUZ    19520724              0
LUZ    19520725              0
LUZ    19520726              0
LUZ    19520727              0
LUZ    19520728              0
LUZ    19520729              0
LUZ    19520730              0
LUZ    19520731              0
LUZ    19520801              0
LUZ    19520802              0
LUZ    19520803              0
LUZ    19520804              0
LUZ    19520805              0
LUZ    19520806              0
LUZ    19520807              0
LUZ    19520808              0
LUZ    19520809              0
LUZ    19520810              0
LUZ    19520811              0
LUZ    19520812              0
LUZ    19520813              0
LUZ    19520814              0
LUZ    19520815              0
LUZ    19520816              0
LUZ    19520817              0
LUZ    19520818              0
LUZ    19520819              0
LUZ    19520820              0
LUZ    19520821              0
LUZ    19520822              0
LUZ    19520823              0
LUZ    19520824              0
LUZ    19520825              0
LUZ    19520826              0
LUZ    19520827              0
LUZ    19520828              0
LUZ    19520829              0
LUZ    19520830              0
LUZ    19520831              0
LUZ    19520901              0
LUZ    19520902              0
LUZ    19520903              0
LUZ    19520904              0
LUZ    19520905              0
LUZ    19520906              0
LUZ    19520907              0
LUZ    19520908              0
LUZ    19520909              0
LUZ    19520910              0
LUZ    19520911              0
LUZ    19520912              0
LUZ    19520913              0
LUZ    19520914              0
LUZ    19520915              0
LUZ    19520916              0
LUZ    19520917              0
LUZ    19520918              0
LUZ    19520919              0
LUZ    19520920              0
LUZ    19520921              0
LUZ    19520922              0
LUZ    19520923              0
LUZ    19520924              0
LUZ    19520925              0
LUZ    19520926              0
LUZ    19520927              0
LUZ    19520928              0
LUZ    19520929              0
LUZ    19520930              0
LUZ    19521001              0
LUZ    19521002              0
LUZ    19521003              0
LUZ    19521004              0
LUZ    19521005              0
LUZ    19521006              0
LUZ    19521007              0
LUZ    19521008              0
LUZ    19521009              0
LUZ    19521010              0
LUZ    19521011              0
LUZ    19521012              0
LUZ    19521013              0
LUZ    19521014              0
LUZ    19521015              0
LUZ    19521016              0
LUZ    19521017              0
LUZ    19521018              0
LUZ    19521019              0
LUZ    19521020              0
LUZ    19521021              0
LUZ    19521022              0
LUZ    19521023              0
LUZ    19521024              0
LUZ    19521025              0
LUZ    19521026              0
LUZ    19521027              0
LUZ    19521028              0
LUZ    19521029              0
LUZ    19521030              0
LUZ    19521031              0
LUZ    19521101              0
LUZ    19521102              0
LUZ    19521103              0
LUZ    19521104              0
LUZ    19521105              0
LUZ    19521106              0
LUZ    19521107              0
LUZ    19521108              0
LUZ    19521109              0
LUZ    19521110              0
LUZ    19521111              0
LUZ    19521112              0
LUZ    19521113             11
LUZ    19521114              0
LUZ    19521115              0
LUZ    19521116              0
LUZ    19521117              0
LUZ    19521118              0
LUZ    19521119              3
LUZ    19521120              0
LUZ    19521121              0
LUZ    19521122              0
LUZ    19521123              0
LUZ    19521124              0
LUZ    19521125              0
LUZ    19521126              0
LUZ    19521127              0
LUZ    19521128              0
LUZ    19521129              0
LUZ    19521130              0
LUZ    19521201              0
LUZ    19521202              0
LUZ    19521203             11
LUZ    19521204              3
LUZ    19521205              0
LUZ    19521206              0
LUZ    19521207              0
LUZ    19521208              0
LUZ    19521209              0
LUZ    19521210              0
LUZ    19521211              0
LUZ    19521212              0
LUZ    19521213              0
LUZ    19521214              0
LUZ    19521215              0
LUZ    19521216              0
LUZ    19521217              2
LUZ    19521218              0
LUZ    19521219              0
LUZ    19521220              0
LUZ    19521221              0
LUZ    19521222              0
LUZ    19521223              0
LUZ    19521224              0
LUZ    19521225              0
LUZ    19521226              0
LUZ    19521227              0
LUZ    19521228              0
LUZ    19521229              0
LUZ    19521230              0
LUZ    19521231              0
LUZ    19530101              0
LUZ    19530102              5
LUZ    19530103              1
LUZ    19530104              0
LUZ    19530105              1
LUZ    19530106              0
LUZ    19530107              0
LUZ    19530108              0
LUZ    19530109              6
LUZ    19530110             16
LUZ    19530111              1
LUZ    19530112              0
LUZ    19530113              0
LUZ    19530114              0
LUZ    19530115              0
LUZ    19530116              0
LUZ    19530117              0
LUZ    19530118              0
LUZ    19530119              0
LUZ    19530120              0
LUZ    19530121              0
LUZ    19530122              0
LUZ    19530123              0
LUZ    19530124              0
LUZ    19530125             11
LUZ    19530126              0
LUZ    19530127              0
LUZ    19530128              0
LUZ    19530129              0
LUZ    19530130              0
LUZ    19530131              3
LUZ    19530201              0
LUZ    19530202              7
LUZ    19530203              0
LUZ    19530204              0
LUZ    19530205              0
LUZ    19530206              0
LUZ    19530207              3
